"","precision","recall","model"
"10483",0.859009825431651,0.121197846567968,"VBASS"
"10484",0.85902327355971,0.12121130551817,"VBASS"
"10485",0.859036719122556,0.121224764468371,"VBASS"
"10486",0.859050162120923,0.121238223418573,"VBASS"
"10487",0.859063602555545,0.121251682368775,"VBASS"
"10488",0.859077040427155,0.121265141318977,"VBASS"
"10489",0.858995137763371,0.121265141318977,"VBASS"
"10490",0.858913250714967,0.121265141318977,"VBASS"
"10491",0.858831379277476,0.121265141318977,"VBASS"
"10492",0.858749523446435,0.121265141318977,"VBASS"
"10493",0.858762984847041,0.121278600269179,"VBASS"
"10494",0.858776443682104,0.121292059219381,"VBASS"
"10495",0.85869461648404,0.121292059219381,"VBASS"
"10496",0.858612804878049,0.121292059219381,"VBASS"
"10497",0.858531008859674,0.121292059219381,"VBASS"
"10498",0.858449228424462,0.121292059219381,"VBASS"
"10499",0.858367463567959,0.121292059219381,"VBASS"
"10500",0.858380952380952,0.121305518169583,"VBASS"
"10501",0.858394438624893,0.121318977119785,"VBASS"
"10502",0.858407922300514,0.121332436069987,"VBASS"
"10503",0.85842140340855,0.121345895020188,"VBASS"
"10504",0.858339680121858,0.121345895020188,"VBASS"
"10505",0.858353165159448,0.12135935397039,"VBASS"
"10506",0.858366647629926,0.121372812920592,"VBASS"
"10507",0.858380127534025,0.121386271870794,"VBASS"
"10508",0.858393604872478,0.121399730820996,"VBASS"
"10509",0.858407079646018,0.121413189771198,"VBASS"
"10510",0.858420551855376,0.1214266487214,"VBASS"
"10511",0.858434021501284,0.121440107671602,"VBASS"
"10512",0.858352359208524,0.121440107671602,"VBASS"
"10513",0.858365832778465,0.121453566621803,"VBASS"
"10514",0.858379303785429,0.121467025572005,"VBASS"
"10515",0.858297669995245,0.121467025572005,"VBASS"
"10516",0.858216051730696,0.121467025572005,"VBASS"
"10517",0.858134448987354,0.121467025572005,"VBASS"
"10518",0.858147936870127,0.121480484522207,"VBASS"
"10519",0.858066356117502,0.121480484522207,"VBASS"
"10520",0.857984790874525,0.121480484522207,"VBASS"
"10521",0.857903241136774,0.121480484522207,"VBASS"
"10522",0.857821706899829,0.121480484522207,"VBASS"
"10523",0.8578352180937,0.121493943472409,"VBASS"
"10524",0.857848726719878,0.121507402422611,"VBASS"
"10525",0.857862232779097,0.121520861372813,"VBASS"
"10526",0.857875736272088,0.121534320323015,"VBASS"
"10527",0.857889237199582,0.121547779273217,"VBASS"
"10528",0.857807750759878,0.121547779273217,"VBASS"
"10529",0.857821255579827,0.121561238223419,"VBASS"
"10530",0.857834757834758,0.12157469717362,"VBASS"
"10531",0.857753299781597,0.12157469717362,"VBASS"
"10532",0.857766805924801,0.121588156123822,"VBASS"
"10533",0.857685369790183,0.121588156123822,"VBASS"
"10534",0.857698879817733,0.121601615074024,"VBASS"
"10535",0.857712387280494,0.121615074024226,"VBASS"
"10536",0.857630979498861,0.121615074024226,"VBASS"
"10537",0.857644490841796,0.121628532974428,"VBASS"
"10538",0.857657999620421,0.12164199192463,"VBASS"
"10539",0.857576620172692,0.12164199192463,"VBASS"
"10540",0.857590132827324,0.121655450874832,"VBASS"
"10541",0.857603642918129,0.121668909825034,"VBASS"
"10542",0.857617150445836,0.121682368775236,"VBASS"
"10543",0.857630655411173,0.121695827725437,"VBASS"
"10544",0.857549317147193,0.121695827725437,"VBASS"
"10545",0.857562825983879,0.121709286675639,"VBASS"
"10546",0.857576332258676,0.121722745625841,"VBASS"
"10547",0.857495022281217,0.121722745625841,"VBASS"
"10548",0.857413727720895,0.121722745625841,"VBASS"
"10549",0.857427244288558,0.121736204576043,"VBASS"
"10550",0.857345971563981,0.121736204576043,"VBASS"
"10551",0.857264714245095,0.121736204576043,"VBASS"
"10552",0.857278241091736,0.121749663526245,"VBASS"
"10553",0.857291765374775,0.121763122476447,"VBASS"
"10554",0.85730528709494,0.121776581426649,"VBASS"
"10555",0.857318806252961,0.121790040376851,"VBASS"
"10556",0.857332322849564,0.121803499327052,"VBASS"
"10557",0.857251113005589,0.121803499327052,"VBASS"
"10558",0.857169918545179,0.121803499327052,"VBASS"
"10559",0.857088739463964,0.121803499327052,"VBASS"
"10560",0.857102272727273,0.121816958277254,"VBASS"
"10561",0.857115803427706,0.121830417227456,"VBASS"
"10562",0.857129331565991,0.121843876177658,"VBASS"
"10563",0.857048187068068,0.121843876177658,"VBASS"
"10564",0.857061719045816,0.12185733512786,"VBASS"
"10565",0.857075248461903,0.121870794078062,"VBASS"
"10566",0.8569941321219,0.121870794078062,"VBASS"
"10567",0.856913031134665,0.121870794078062,"VBASS"
"10568",0.856926570779712,0.121884253028264,"VBASS"
"10569",0.856845491531838,0.121884253028264,"VBASS"
"10570",0.856764427625355,0.121884253028264,"VBASS"
"10571",0.856777977485574,0.121897711978466,"VBASS"
"10572",0.856696935300795,0.121897711978466,"VBASS"
"10573",0.856710488981368,0.121911170928668,"VBASS"
"10574",0.85662946850766,0.121911170928668,"VBASS"
"10575",0.856643026004728,0.121924629878869,"VBASS"
"10576",0.856562027231467,0.121924629878869,"VBASS"
"10577",0.856481043774227,0.121924629878869,"VBASS"
"10578",0.856494611457743,0.121938088829071,"VBASS"
"10579",0.856508176576236,0.121951547779273,"VBASS"
"10580",0.856427221172023,0.121951547779273,"VBASS"
"10581",0.856346281069842,0.121951547779273,"VBASS"
"10582",0.856265356265356,0.121951547779273,"VBASS"
"10583",0.856278937919305,0.121965006729475,"VBASS"
"10584",0.856198034769463,0.121965006729475,"VBASS"
"10585",0.856117146905999,0.121965006729475,"VBASS"
"10586",0.85603627432458,0.121965006729475,"VBASS"
"10587",0.856049872485123,0.121978465679677,"VBASS"
"10588",0.855969021533812,0.121978465679677,"VBASS"
"10589",0.855888185853244,0.121978465679677,"VBASS"
"10590",0.85590179414542,0.121991924629879,"VBASS"
"10591",0.855820980077424,0.121991924629879,"VBASS"
"10592",0.855740181268882,0.121991924629879,"VBASS"
"10593",0.855753799679033,0.122005383580081,"VBASS"
"10594",0.855767415518218,0.122018842530283,"VBASS"
"10595",0.855781028787164,0.122032301480485,"VBASS"
"10596",0.855794639486599,0.122045760430686,"VBASS"
"10597",0.85580824761725,0.122059219380888,"VBASS"
"10598",0.855821853179845,0.12207267833109,"VBASS"
"10599",0.855741107651665,0.12207267833109,"VBASS"
"10600",0.855660377358491,0.12207267833109,"VBASS"
"10601",0.855673993019527,0.122086137281292,"VBASS"
"10602",0.855687606112054,0.122099596231494,"VBASS"
"10603",0.855701216636801,0.122113055181696,"VBASS"
"10604",0.85562052055828,0.122113055181696,"VBASS"
"10605",0.855634134842056,0.122126514131898,"VBASS"
"10606",0.855647746558552,0.1221399730821,"VBASS"
"10607",0.85556707834449,0.1221399730821,"VBASS"
"10608",0.855580693815988,0.122153432032301,"VBASS"
"10609",0.855594306720709,0.122166890982503,"VBASS"
"10610",0.855607917059378,0.122180349932705,"VBASS"
"10611",0.855621524832721,0.122193808882907,"VBASS"
"10612",0.855540897097625,0.122193808882907,"VBASS"
"10613",0.855554508621502,0.122207267833109,"VBASS"
"10614",0.855568117580554,0.122220726783311,"VBASS"
"10615",0.855487517663683,0.122220726783311,"VBASS"
"10616",0.855501130369254,0.122234185733513,"VBASS"
"10617",0.855514740510502,0.122247644683715,"VBASS"
"10618",0.855528348088152,0.122261103633917,"VBASS"
"10619",0.855447782277051,0.122261103633917,"VBASS"
"10620",0.855461393596987,0.122274562584118,"VBASS"
"10621",0.855475002353827,0.12228802153432,"VBASS"
"10622",0.855488608548296,0.122301480484522,"VBASS"
"10623",0.855502212181116,0.122314939434724,"VBASS"
"10624",0.855515813253012,0.122328398384926,"VBASS"
"10625",0.855435294117647,0.122328398384926,"VBASS"
"10626",0.85544889892716,0.122341857335128,"VBASS"
"10627",0.855368401242119,0.122341857335128,"VBASS"
"10628",0.855287918705307,0.122341857335128,"VBASS"
"10629",0.855207451312447,0.122341857335128,"VBASS"
"10630",0.855126999059266,0.122341857335128,"VBASS"
"10631",0.855140626469758,0.12235531628533,"VBASS"
"10632",0.85515425131678,0.122368775235532,"VBASS"
"10633",0.855167873601053,0.122382234185734,"VBASS"
"10634",0.855181493323303,0.122395693135935,"VBASS"
"10635",0.855101081335214,0.122395693135935,"VBASS"
"10636",0.855114704776232,0.122409152086137,"VBASS"
"10637",0.855034314186331,0.122409152086137,"VBASS"
"10638",0.855047941342358,0.122422611036339,"VBASS"
"10639",0.855061565936648,0.122436069986541,"VBASS"
"10640",0.855075187969925,0.122449528936743,"VBASS"
"10641",0.855088807442909,0.122462987886945,"VBASS"
"10642",0.855102424356324,0.122476446837147,"VBASS"
"10643",0.85511603871089,0.122489905787349,"VBASS"
"10644",0.855035700864337,0.122489905787349,"VBASS"
"10645",0.855049318929075,0.12250336473755,"VBASS"
"10646",0.855062934435469,0.122516823687752,"VBASS"
"10647",0.85507654738424,0.122530282637954,"VBASS"
"10648",0.854996243425995,0.122530282637954,"VBASS"
"10649",0.855009860080759,0.122543741588156,"VBASS"
"10650",0.855023474178404,0.122557200538358,"VBASS"
"10651",0.854943197821801,0.122557200538358,"VBASS"
"10652",0.854862936537739,0.122557200538358,"VBASS"
"10653",0.854782690321975,0.122557200538358,"VBASS"
"10654",0.854702459170265,0.122557200538358,"VBASS"
"10655",0.854622243078367,0.122557200538358,"VBASS"
"10656",0.854635885885886,0.12257065948856,"VBASS"
"10657",0.854649526133058,0.122584118438762,"VBASS"
"10658",0.854663163820604,0.122597577388964,"VBASS"
"10659",0.854676798949245,0.122611036339166,"VBASS"
"10660",0.8546904315197,0.122624495289367,"VBASS"
"10661",0.854610261701529,0.122624495289367,"VBASS"
"10662",0.854623897955355,0.122637954239569,"VBASS"
"10663",0.854637531651505,0.122651413189771,"VBASS"
"10664",0.854651162790698,0.122664872139973,"VBASS"
"10665",0.854664791373652,0.122678331090175,"VBASS"
"10666",0.854678417401088,0.122691790040377,"VBASS"
"10667",0.854598293803319,0.122691790040377,"VBASS"
"10668",0.854518185226847,0.122691790040377,"VBASS"
"10669",0.854438091667448,0.122691790040377,"VBASS"
"10670",0.854451733833177,0.122705248990579,"VBASS"
"10671",0.854465373442039,0.122718707940781,"VBASS"
"10672",0.854385307346327,0.122718707940781,"VBASS"
"10673",0.854305256254099,0.122718707940781,"VBASS"
"10674",0.854318905752295,0.122732166890982,"VBASS"
"10675",0.85423887587822,0.122732166890982,"VBASS"
"10676",0.854252529037093,0.122745625841184,"VBASS"
"10677",0.854266179638475,0.122759084791386,"VBASS"
"10678",0.854279827683087,0.122772543741588,"VBASS"
"10679",0.854199831444892,0.122772543741588,"VBASS"
"10680",0.854119850187266,0.122772543741588,"VBASS"
"10681",0.854133508098493,0.12278600269179,"VBASS"
"10682",0.854053548024714,0.12278600269179,"VBASS"
"10683",0.854067209585322,0.122799461641992,"VBASS"
"10684",0.854080868588544,0.122812920592194,"VBASS"
"10685",0.854094525035096,0.122826379542396,"VBASS"
"10686",0.854108178925697,0.122839838492598,"VBASS"
"10687",0.854028258631983,0.122839838492598,"VBASS"
"10688",0.854041916167665,0.122853297442799,"VBASS"
"10689",0.854055571147909,0.122866756393001,"VBASS"
"10690",0.854069223573433,0.122880215343203,"VBASS"
"10691",0.854082873444954,0.122893674293405,"VBASS"
"10692",0.854096520763187,0.122907133243607,"VBASS"
"10693",0.854110165528851,0.122920592193809,"VBASS"
"10694",0.854123807742659,0.122934051144011,"VBASS"
"10695",0.85413744740533,0.122947510094213,"VBASS"
"10696",0.854057591623037,0.122947510094213,"VBASS"
"10697",0.85407123492568,0.122960969044415,"VBASS"
"10698",0.853991400261731,0.122960969044415,"VBASS"
"10699",0.854005047200673,0.122974427994616,"VBASS"
"10700",0.854018691588785,0.122987886944818,"VBASS"
"10701",0.854032333426783,0.12300134589502,"VBASS"
"10702",0.85404597271538,0.123014804845222,"VBASS"
"10703",0.853966177707185,0.123014804845222,"VBASS"
"10704",0.853886397608371,0.123014804845222,"VBASS"
"10705",0.853900046707146,0.123028263795424,"VBASS"
"10706",0.853913693256118,0.123041722745626,"VBASS"
"10707",0.853833940412814,0.123041722745626,"VBASS"
"10708",0.853847590586477,0.123055181695828,"VBASS"
"10709",0.853861238210851,0.12306864064603,"VBASS"
"10710",0.853781512605042,0.12306864064603,"VBASS"
"10711",0.853795163850247,0.123082099596231,"VBASS"
"10712",0.853808812546677,0.123095558546433,"VBASS"
"10713",0.853822458695043,0.123109017496635,"VBASS"
"10714",0.853742766473773,0.123109017496635,"VBASS"
"10715",0.853756416238917,0.123122476446837,"VBASS"
"10716",0.853770063456514,0.123135935397039,"VBASS"
"10717",0.853783708127274,0.123149394347241,"VBASS"
"10718",0.853797350251913,0.123162853297443,"VBASS"
"10719",0.853810989831141,0.123176312247645,"VBASS"
"10720",0.853731343283582,0.123176312247645,"VBASS"
"10721",0.853744986475142,0.123189771197847,"VBASS"
"10722",0.853758627121806,0.123203230148048,"VBASS"
"10723",0.853772265224284,0.12321668909825,"VBASS"
"10724",0.85378590078329,0.123230148048452,"VBASS"
"10725",0.853799533799534,0.123243606998654,"VBASS"
"10726",0.853813164273727,0.123257065948856,"VBASS"
"10727",0.85373356949753,0.123257065948856,"VBASS"
"10728",0.853747203579418,0.123270524899058,"VBASS"
"10729",0.853760835119769,0.12328398384926,"VBASS"
"10730",0.853774464119292,0.123297442799462,"VBASS"
"10731",0.853788090578697,0.123310901749664,"VBASS"
"10732",0.853708535221767,0.123310901749664,"VBASS"
"10733",0.853722165284636,0.123324360699865,"VBASS"
"10734",0.8537357928079,0.123337819650067,"VBASS"
"10735",0.853749417792268,0.123351278600269,"VBASS"
"10736",0.85376304023845,0.123364737550471,"VBASS"
"10737",0.853776660147155,0.123378196500673,"VBASS"
"10738",0.853790277519091,0.123391655450875,"VBASS"
"10739",0.853710773815067,0.123391655450875,"VBASS"
"10740",0.853631284916201,0.123391655450875,"VBASS"
"10741",0.85355181081836,0.123391655450875,"VBASS"
"10742",0.853565444051387,0.123405114401077,"VBASS"
"10743",0.853579074746346,0.123418573351279,"VBASS"
"10744",0.853592702903946,0.12343203230148,"VBASS"
"10745",0.853606328524895,0.123445491251682,"VBASS"
"10746",0.853619951609901,0.123458950201884,"VBASS"
"10747",0.853540522936634,0.123458950201884,"VBASS"
"10748",0.85355414960923,0.123472409152086,"VBASS"
"10749",0.85347474183645,0.123472409152086,"VBASS"
"10750",0.853488372093023,0.123485868102288,"VBASS"
"10751",0.853501999813971,0.12349932705249,"VBASS"
"10752",0.853422619047619,0.12349932705249,"VBASS"
"10753",0.85343625034874,0.123512786002692,"VBASS"
"10754",0.853356890459364,0.123512786002692,"VBASS"
"10755",0.853277545327755,0.123512786002692,"VBASS"
"10756",0.853291186314615,0.123526244952894,"VBASS"
"10757",0.853211862043321,0.123526244952894,"VBASS"
"10758",0.853132552519056,0.123526244952894,"VBASS"
"10759",0.853146203178734,0.123539703903096,"VBASS"
"10760",0.853159851301115,0.123553162853297,"VBASS"
"10761",0.853173496886906,0.123566621803499,"VBASS"
"10762",0.853187139936815,0.123580080753701,"VBASS"
"10763",0.853200780451547,0.123593539703903,"VBASS"
"10764",0.85321441843181,0.123606998654105,"VBASS"
"10765",0.853228053878309,0.123620457604307,"VBASS"
"10766",0.853241686791752,0.123633916554509,"VBASS"
"10767",0.853162440791307,0.123633916554509,"VBASS"
"10768",0.853176077265973,0.123647375504711,"VBASS"
"10769",0.853189711208097,0.123660834454913,"VBASS"
"10770",0.853110492107707,0.123660834454913,"VBASS"
"10771",0.853124129607279,0.123674293405114,"VBASS"
"10772",0.853137764574824,0.123687752355316,"VBASS"
"10773",0.853058572356818,0.123687752355316,"VBASS"
"10774",0.85307221087804,0.123701211305518,"VBASS"
"10775",0.853085846867749,0.12371467025572,"VBASS"
"10776",0.853006681514477,0.12371467025572,"VBASS"
"10777",0.853020321054097,0.123728129205922,"VBASS"
"10778",0.85303395806272,0.123741588156124,"VBASS"
"10779",0.853047592541052,0.123755047106326,"VBASS"
"10780",0.852968460111317,0.123755047106326,"VBASS"
"10781",0.852982098135609,0.123768506056528,"VBASS"
"10782",0.852902986458913,0.123768506056528,"VBASS"
"10783",0.852916628025596,0.123781965006729,"VBASS"
"10784",0.852837537091988,0.123781965006729,"VBASS"
"10785",0.852851182197497,0.123795423956931,"VBASS"
"10786",0.852864824772854,0.123808882907133,"VBASS"
"10787",0.852878464818763,0.123822341857335,"VBASS"
"10788",0.852799406748239,0.123822341857335,"VBASS"
"10789",0.852720363333024,0.123822341857335,"VBASS"
"10790",0.852641334569045,0.123822341857335,"VBASS"
"10791",0.852562320452229,0.123822341857335,"VBASS"
"10792",0.852575982209044,0.123835800807537,"VBASS"
"10793",0.85249698878903,0.123835800807537,"VBASS"
"10794",0.852510654067074,0.123849259757739,"VBASS"
"10795",0.852431681333951,0.123849259757739,"VBASS"
"10796",0.852352723230826,0.123849259757739,"VBASS"
"10797",0.852366398073539,0.123862718707941,"VBASS"
"10798",0.852380070383404,0.123876177658143,"VBASS"
"10799",0.852393740161126,0.123889636608345,"VBASS"
"10800",0.852314814814815,0.123889636608345,"VBASS"
"10801",0.852235904082955,0.123889636608345,"VBASS"
"10802",0.85224958341048,0.123903095558546,"VBASS"
"10803",0.852263260205498,0.123916554508748,"VBASS"
"10804",0.852276934468715,0.12393001345895,"VBASS"
"10805",0.852290606200833,0.123943472409152,"VBASS"
"10806",0.852304275402554,0.123956931359354,"VBASS"
"10807",0.852317942074581,0.123970390309556,"VBASS"
"10808",0.852239082161362,0.123970390309556,"VBASS"
"10809",0.852252752336016,0.123983849259758,"VBASS"
"10810",0.852173913043478,0.123983849259758,"VBASS"
"10811",0.852187586717232,0.12399730820996,"VBASS"
"10812",0.852108768035516,0.12399730820996,"VBASS"
"10813",0.852122445204846,0.124010767160162,"VBASS"
"10814",0.852043647124098,0.124010767160162,"VBASS"
"10815",0.851964863615349,0.124010767160162,"VBASS"
"10816",0.851886094674556,0.124010767160162,"VBASS"
"10817",0.85189978737173,0.124024226110363,"VBASS"
"10818",0.851821039009059,0.124024226110363,"VBASS"
"10819",0.851834735188095,0.124037685060565,"VBASS"
"10820",0.85184842883549,0.124051144010767,"VBASS"
"10821",0.851862119951945,0.124064602960969,"VBASS"
"10822",0.851783404176677,0.124064602960969,"VBASS"
"10823",0.851797098771136,0.124078061911171,"VBASS"
"10824",0.851810790835181,0.124091520861373,"VBASS"
"10825",0.851824480369515,0.124104979811575,"VBASS"
"10826",0.851745797154997,0.124104979811575,"VBASS"
"10827",0.851667128475109,0.124104979811575,"VBASS"
"10828",0.8516808274843,0.124118438761777,"VBASS"
"10829",0.851694523963431,0.124131897711978,"VBASS"
"10830",0.851615881809788,0.124131897711978,"VBASS"
"10831",0.851629581756071,0.12414535666218,"VBASS"
"10832",0.851550960118168,0.12414535666218,"VBASS"
"10833",0.851564663528109,0.124158815612382,"VBASS"
"10834",0.851578364408344,0.124172274562584,"VBASS"
"10835",0.851499769266267,0.124172274562584,"VBASS"
"10836",0.851513473606497,0.124185733512786,"VBASS"
"10837",0.851434898957276,0.124185733512786,"VBASS"
"10838",0.851356338807898,0.124185733512786,"VBASS"
"10839",0.851370052587877,0.124199192462988,"VBASS"
"10840",0.851383763837638,0.12421265141319,"VBASS"
"10841",0.851305230144821,0.12421265141319,"VBASS"
"10842",0.851226710938941,0.12421265141319,"VBASS"
"10843",0.851148206215992,0.12421265141319,"VBASS"
"10844",0.851161932866101,0.124226110363392,"VBASS"
"10845",0.851175656984786,0.124239569313594,"VBASS"
"10846",0.851189378572746,0.124253028263795,"VBASS"
"10847",0.851203097630681,0.124266487213997,"VBASS"
"10848",0.851216814159292,0.124279946164199,"VBASS"
"10849",0.851230528159277,0.124293405114401,"VBASS"
"10850",0.851152073732719,0.124293405114401,"VBASS"
"10851",0.851165791171321,0.124306864064603,"VBASS"
"10852",0.851087357169185,0.124306864064603,"VBASS"
"10853",0.851008937620934,0.124306864064603,"VBASS"
"10854",0.850930532522572,0.124306864064603,"VBASS"
"10855",0.850944265315523,0.124320323014805,"VBASS"
"10856",0.850865880619013,0.124320323014805,"VBASS"
"10857",0.850879616837064,0.124333781965007,"VBASS"
"10858",0.850893350524959,0.124347240915209,"VBASS"
"10859",0.850907081683396,0.12436069986541,"VBASS"
"10860",0.850828729281768,0.12436069986541,"VBASS"
"10861",0.850842463861523,0.124374158815612,"VBASS"
"10862",0.850856195912355,0.124387617765814,"VBASS"
"10863",0.850869925434963,0.124401076716016,"VBASS"
"10864",0.850883652430044,0.124414535666218,"VBASS"
"10865",0.850805338242062,0.124414535666218,"VBASS"
"10866",0.850819068654519,0.12442799461642,"VBASS"
"10867",0.850832796539983,0.124441453566622,"VBASS"
"10868",0.850754508649246,0.124441453566622,"VBASS"
"10869",0.850768239948477,0.124454912516824,"VBASS"
"10870",0.850689972401104,0.124454912516824,"VBASS"
"10871",0.850703707110661,0.124468371467026,"VBASS"
"10872",0.850717439293598,0.124481830417227,"VBASS"
"10873",0.850639198013428,0.124481830417227,"VBASS"
"10874",0.85065293360309,0.124495289367429,"VBASS"
"10875",0.850666666666667,0.124508748317631,"VBASS"
"10876",0.850680397204855,0.124522207267833,"VBASS"
"10877",0.850602188103337,0.124522207267833,"VBASS"
"10878",0.850523993381136,0.124522207267833,"VBASS"
"10879",0.850537733247541,0.124535666218035,"VBASS"
"10880",0.850551470588235,0.124549125168237,"VBASS"
"10881",0.850565205403915,0.124562584118439,"VBASS"
"10882",0.850578937695277,0.124576043068641,"VBASS"
"10883",0.850592667463016,0.124589502018843,"VBASS"
"10884",0.850606394707828,0.124602960969044,"VBASS"
"10885",0.850528249885163,0.124602960969044,"VBASS"
"10886",0.850450119419438,0.124602960969044,"VBASS"
"10887",0.850463855975016,0.124616419919246,"VBASS"
"10888",0.850477590007348,0.124629878869448,"VBASS"
"10889",0.850491321517127,0.12464333781965,"VBASS"
"10890",0.850505050505051,0.124656796769852,"VBASS"
"10891",0.850518776971812,0.124670255720054,"VBASS"
"10892",0.850532500918105,0.124683714670256,"VBASS"
"10893",0.850454420269898,0.124683714670256,"VBASS"
"10894",0.850468147604186,0.124697173620458,"VBASS"
"10895",0.850390087195961,0.124697173620458,"VBASS"
"10896",0.850403817914831,0.124710632570659,"VBASS"
"10897",0.850417546113609,0.124724091520861,"VBASS"
"10898",0.850431271792989,0.124737550471063,"VBASS"
"10899",0.850444994953665,0.124751009421265,"VBASS"
"10900",0.850366972477064,0.124751009421265,"VBASS"
"10901",0.850380699018439,0.124764468371467,"VBASS"
"10902",0.850302696752889,0.124764468371467,"VBASS"
"10903",0.850316426671558,0.124777927321669,"VBASS"
"10904",0.850238444607484,0.124777927321669,"VBASS"
"10905",0.850252177900046,0.124791386271871,"VBASS"
"10906",0.850265908674124,0.124804845222073,"VBASS"
"10907",0.850279636930412,0.124818304172275,"VBASS"
"10908",0.8502933626696,0.124831763122476,"VBASS"
"10909",0.850307085892382,0.124845222072678,"VBASS"
"10910",0.85032080659945,0.12485868102288,"VBASS"
"10911",0.850242874163688,0.12485868102288,"VBASS"
"10912",0.850256598240469,0.124872139973082,"VBASS"
"10913",0.850270319802071,0.124885598923284,"VBASS"
"10914",0.850284038849185,0.124899057873486,"VBASS"
"10915",0.850206138341732,0.124899057873486,"VBASS"
"10916",0.850219860754855,0.124912516823688,"VBASS"
"10917",0.850141980397545,0.124912516823688,"VBASS"
"10918",0.85006411430665,0.124912516823688,"VBASS"
"10919",0.849986262478249,0.124912516823688,"VBASS"
"10920",0.85,0.12492597577389,"VBASS"
"10921",0.850013735005952,0.124939434724092,"VBASS"
"10922",0.850027467496795,0.124952893674293,"VBASS"
"10923",0.850041197473222,0.124966352624495,"VBASS"
"10924",0.850054924935921,0.124979811574697,"VBASS"
"10925",0.850068649885584,0.124993270524899,"VBASS"
"10926",0.8500823723229,0.125006729475101,"VBASS"
"10927",0.850096092248559,0.125020188425303,"VBASS"
"10928",0.85010980966325,0.125033647375505,"VBASS"
"10929",0.850032024887913,0.125033647375505,"VBASS"
"10930",0.850045745654163,0.125047106325707,"VBASS"
"10931",0.849967980971549,0.125047106325707,"VBASS"
"10932",0.849981705085986,0.125060565275908,"VBASS"
"10933",0.8499039604866,0.125060565275908,"VBASS"
"10934",0.84982623010792,0.125060565275908,"VBASS"
"10935",0.849748513946045,0.125060565275908,"VBASS"
"10936",0.849762253108998,0.12507402422611,"VBASS"
"10937",0.849775989759532,0.125087483176312,"VBASS"
"10938",0.849789723898336,0.125100942126514,"VBASS"
"10939",0.849712039491727,0.125100942126514,"VBASS"
"10940",0.849725776965265,0.125114401076716,"VBASS"
"10941",0.849739511927612,0.125127860026918,"VBASS"
"10942",0.849753244379455,0.12514131897712,"VBASS"
"10943",0.849766974321484,0.125154777927322,"VBASS"
"10944",0.849780701754386,0.125168236877524,"VBASS"
"10945",0.849703060758337,0.125168236877524,"VBASS"
"10946",0.849625433948474,0.125168236877524,"VBASS"
"10947",0.849639170549009,0.125181695827725,"VBASS"
"10948",0.849652904640117,0.125195154777927,"VBASS"
"10949",0.849666636222486,0.125208613728129,"VBASS"
"10950",0.849680365296804,0.125222072678331,"VBASS"
"10951",0.849602776002192,0.125222072678331,"VBASS"
"10952",0.849616508400292,0.125235531628533,"VBASS"
"10953",0.849538939103442,0.125235531628533,"VBASS"
"10954",0.849461383969326,0.125235531628533,"VBASS"
"10955",0.849475125513464,0.125248990578735,"VBASS"
"10956",0.849488864549106,0.125262449528937,"VBASS"
"10957",0.849502601076937,0.125275908479139,"VBASS"
"10958",0.849516335097646,0.125289367429341,"VBASS"
"10959",0.849530066611917,0.125302826379542,"VBASS"
"10960",0.849452554744526,0.125302826379542,"VBASS"
"10961",0.849375057020345,0.125302826379542,"VBASS"
"10962",0.849297573435504,0.125302826379542,"VBASS"
"10963",0.849220103986135,0.125302826379542,"VBASS"
"10964",0.849233856256841,0.125316285329744,"VBASS"
"10965",0.849156406748746,0.125316285329744,"VBASS"
"10966",0.84907897136604,0.125316285329744,"VBASS"
"10967",0.849092732743686,0.125329744279946,"VBASS"
"10968",0.849015317286652,0.125329744279946,"VBASS"
"10969",0.848937915944936,0.125329744279946,"VBASS"
"10970",0.848860528714676,0.125329744279946,"VBASS"
"10971",0.848874304985872,0.125343203230148,"VBASS"
"10972",0.848888078745899,0.12535666218035,"VBASS"
"10973",0.848901849995443,0.125370121130552,"VBASS"
"10974",0.848915618735192,0.125383580080754,"VBASS"
"10975",0.848929384965831,0.125397039030956,"VBASS"
"10976",0.848943148688047,0.125410497981157,"VBASS"
"10977",0.848956909902523,0.125423956931359,"VBASS"
"10978",0.848970668609947,0.125437415881561,"VBASS"
"10979",0.848984424811003,0.125450874831763,"VBASS"
"10980",0.848907103825137,0.125450874831763,"VBASS"
"10981",0.848829796921956,0.125450874831763,"VBASS"
"10982",0.848843562192679,0.125464333781965,"VBASS"
"10983",0.848857324956751,0.125477792732167,"VBASS"
"10984",0.848871085214858,0.125491251682369,"VBASS"
"10985",0.848884842967683,0.125504710632571,"VBASS"
"10986",0.848898598215911,0.125518169582773,"VBASS"
"10987",0.848912350960226,0.125531628532974,"VBASS"
"10988",0.848926101201311,0.125545087483176,"VBASS"
"10989",0.848848848848849,0.125545087483176,"VBASS"
"10990",0.848862602365787,0.125558546433378,"VBASS"
"10991",0.848876353380038,0.12557200538358,"VBASS"
"10992",0.848799126637555,0.12557200538358,"VBASS"
"10993",0.848721913945238,0.12557200538358,"VBASS"
"10994",0.848644715299254,0.12557200538358,"VBASS"
"10995",0.848567530695771,0.12557200538358,"VBASS"
"10996",0.848581302291742,0.125585464333782,"VBASS"
"10997",0.848504137492043,0.125585464333782,"VBASS"
"10998",0.848426986724859,0.125585464333782,"VBASS"
"10999",0.848440767342486,0.125598923283984,"VBASS"
"11000",0.848363636363636,0.125598923283984,"VBASS"
