"","PC0","PC1","PC2","training.label","louvain.clust","k.means.clust","log_pi","posterior.label"
"PUF60",-3.75689843487664,-0.912293464804841,-0.806972313598345,NA,"0","3",-3.2834191,NA
"CUX2",-0.00596764327353488,-0.177002516187855,0.507999500530943,NA,"0","2",-3.3223958,NA
"GPC5",1.06077509441949,0.280515800270122,0.0909275053625943,NA,"0","1",-3.5871224,NA
"SERPINI1",-0.42555011913161,-0.588634463582656,0.401436700523954,NA,"0","2",-3.3851128,NA
"SATB2",-0.566654063706337,-1.51913553643815,0.315565060887057,NA,"0","2",-3.0072174,NA
"CRISPLD1",-0.507198850019635,0.738808259368838,-0.544437801026305,NA,"0","3",-3.3491356,NA
"ZMYM2",-3.18371479983312,0.52258319885069,0.28239440591318,NA,"0","2",-3.3456683,NA
"DBF4",-0.691302675287304,0.399214520077521,-0.647828786263227,NA,"0","3",-3.2726314,NA
"ZMYND11",-1.98100791604428,0.251581827713551,0.443848014313755,NA,"0","2",-3.2209196,NA
"TNFAIP8L3",1.12443202173315,-0.0338594707644633,0.0291499435140157,NA,"0","1",-3.5400774,NA
"PCDHGA12",1.30464795702752,0.122172104689955,0.028674741039165,NA,"0","1",-3.256641,NA
"ARHGEF2",-1.0827733025041,-0.801002727511017,0.0354278010255911,NA,"0","1",-3.3746424,NA
"CFAP70",1.05500265389029,0.0898106530278863,-0.0229781493139139,NA,"0","1",-3.5663857,NA
"HPS6",1.03778309055562,0.180127074047112,-0.0136063582259441,NA,"0","1",-3.3278434,NA
"JARID2",-1.29593121286682,0.552073523867313,0.567362194290792,NA,"0","2",-2.9169695,NA
"SNCA",-1.30610557304477,-1.07126976786362,0.531697064203372,NA,"0","2",-3.060413,NA
"KDM6A",0.0225191756821537,-0.044150889755418,0.0204981870604769,NA,"0","1",-3.3065372,NA
"ASB14",1.20981224464007,0.0353827961719389,-0.04186936864184,NA,"0","1",-3.6199336,NA
"CALU",-3.18823672335814,0.72995145996429,-1.1239243810272,NA,"0","3",-3.3668165,NA
"HNRNPL",-4.65734156130779,0.263667889621678,-0.442909966088644,NA,"0","3",-3.2553504,NA
"KLHL25",-0.52907717843939,-0.374424612185748,-0.140864985699892,NA,"0","1",-3.179687,NA
"AHDC1",-0.539683495658337,0.160299563634696,0.374429266004074,NA,"0","2",-2.98236,NA
"CTR9",-1.51491691132427,0.192340056953608,-0.00606127762505656,NA,"0","1",-3.4298306,NA
"B9D1",0.5096865230553,0.1055164499897,-0.155928851068585,NA,"0","1",-3.4575033,NA
"SPAST",-1.65838151918217,-0.386063844627927,0.631725587794623,NA,"0","2",-3.2567983,NA
"EIF4G2",-6.72304686629677,1.57991802603589,0.532775641398576,NA,"0","2",-3.2285638,NA
"LRRFIP1",-1.79794308599331,-0.339906440305837,0.169490927206688,NA,"0","1",-3.2479527,NA
"TUBB2A",-6.49995983004766,1.27620080048547,0.65715399197676,NA,"0","2",-3.2785182,NA
"GGNBP2",-1.90721327948329,-0.210628311667494,0.213454697719375,NA,"0","1",-3.3021622,NA
"ARHGAP44",0.99007275467274,-0.00822819679803949,-0.0143102283013159,NA,"0","1",-3.5965137,NA
"CARD14",1.27614849968523,0.10740999831636,0.0077297304009702,NA,"0","1",-3.4326775,NA
"CIC",-0.566074995458631,-0.410390709984129,0.129626200232733,NA,"0","1",-3.2741582,NA
"DIP2C",-1.20646217949336,-0.288101051291009,0.643820354952012,NA,"0","2",-3.2796981,NA
"RIPOR3",1.13622797761434,0.337348101675872,-0.016252612948475,NA,"0","1",-3.497947,NA
"CCNT2",-2.02298805713011,0.323538532014814,0.441410539992133,NA,"0","2",-3.066649,NA
"ZC3H14",-1.58910182873691,-0.107768076340309,-0.188670330791117,NA,"0","1",-3.465909,NA
"PER2",0.497321545055629,-0.087005731124049,0.0942335612603023,NA,"0","1",-3.6415887,NA
"DCAF7",-4.20423565618734,0.691477490709648,0.0757412178773038,NA,"0","1",-3.1818488,NA
"MAP2K7",0.297730369103787,0.00186459171035885,0.205858213493953,NA,"0","1",-3.456053,NA
"AMOTL1",-0.521124466834254,0.0400278044551139,-0.172739669841878,NA,"0","1",-3.3362625,NA
"HBD",1.33413928851069,0.135439548855446,0.000321929646847087,NA,"0","1",-3.57283,NA
"PSMC5",-4.03391361719342,-0.0294276921987177,-0.510916150302724,NA,"0","3",-3.3095107,NA
"FOXP2",-1.34835637644239,2.22967284806713,0.289644152573138,NA,"0","2",-2.917878,NA
"DACT1",-0.552702429418348,-0.711151512983869,0.470350064675775,NA,"0","2",-3.1374373,NA
"PAPOLG",-0.567092146666806,-0.0311384126837655,0.223603605814178,NA,"0","1",-3.2837758,NA
"FBXW5",-0.465344055976586,-0.921773993661889,0.072035083251821,NA,"0","1",-3.2496374,NA
"POTEH",1.37829264576896,0.152426773727266,-0.0166255211646925,NA,"0","1",-3.423528,NA
"CTB-186H2.3",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"FLJ00273",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"CD93",1.02114439955833,0.288794803019872,-0.161341716536009,NA,"0","1",-3.0944576,NA
"MFHAS1",0.65463429817219,0.503651918246882,0.187634009776045,NA,"0","1",-3.5134854,NA
"BTRC",-0.295758957486846,-0.121323180938394,0.271473524928058,NA,"0","1",-3.1425304,NA
"FBH1",-0.437573266315736,0.0438350234706126,0.0778583440799517,NA,"0","1",-3.1180513,NA
"ANO9",1.37984382421719,0.154614396860391,-0.015225680488209,NA,"0","1",-3.3903437,NA
"SETD1A",0.481737212911885,-0.169401629802596,0.0412787863265568,NA,"0","1",-3.5032203,NA
"WNT9B",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"LRRC4",-0.5439634835425,0.0894528284425599,-0.0686604576928848,NA,"0","1",-3.3957167,NA
"NPIPB5",1.20434398386204,0.120044706049152,-0.0296360332646755,NA,"0","1",-3.544747,NA
"ZNF462",-1.39289458825856,0.499566925910237,0.32717440786059,NA,"0","2",-3.0296822,NA
"ZMAT5",0.525681207898397,0.285640349071484,-0.206015225356367,NA,"0","1",-3.5140567,NA
"TLE3",-2.1319433232653,0.121879968914446,0.328909110349858,NA,"0","2",-3.2974753,NA
"CYP17A1",1.37877112945268,0.153528893804417,-0.01597311558552,NA,"0","1",-3.4086227,NA
"EFR3A",0.250004080018198,0.0122428074706589,0.19946940142113,NA,"0","1",-3.2916071,NA
"ULK1",-0.746615566972511,-0.130429920463716,0.601037605359639,NA,"0","2",-3.092949,NA
"S100G",1.3606800696863,0.133906765926995,-0.0174288845186837,NA,"0","1",-3.5826323,NA
"TRERF1",0.525958263605,0.240281057340304,0.126651654616287,NA,"0","1",-3.5640786,NA
"IFRD2",0.837571221302701,0.164940065085089,-0.122415362733875,NA,"0","1",-3.6030736,NA
"EIF2A",-1.52451784054243,-0.0766820780895589,-0.244493894135166,NA,"0","3",-3.3626418,NA
"MOB4",-0.72441305033616,2.28194616948305,0.011501261893239,NA,"0","1",-3.2342923,NA
"ANKS4B",1.30894718606238,0.0843672533354085,-0.0056046279041815,NA,"0","1",-3.2811728,NA
"FAM72A",0.840644770743168,0.72512190750201,-0.326935465285817,NA,"0","3",-3.3186164,NA
"PARN",-0.025073097924713,-0.381815707045083,-0.0970907401856415,NA,"0","1",-3.4750452,NA
"GSTM1",0.567600175063641,0.184360910953422,-0.100422791216447,NA,"0","1",-3.33757,NA
"DNTT",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"SNTA1",0.835054361720592,-0.0783162579374102,0.0122316539993009,NA,"0","1",-3.57983,NA
"KRTAP2-2",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"HECTD4",-1.47898223169687,-0.32657732702715,0.516072605343904,NA,"0","2",-3.3241775,NA
"DEFB128",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"TGM6",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"NBPF12",1.20820692216056,0.141725832085297,-0.0194447068871051,NA,"0","1",-3.5925565,NA
"KLHDC10",-1.26332854473632,0.701623430721381,0.618490815247865,NA,"0","2",-3.2217362,NA
"HTN1",1.38192680650539,0.156408897652996,-0.0173662893853999,NA,"2","1",-3.410574,NA
"SLC28A1",1.25005404122894,0.047764609897964,0.0129946962641739,NA,"0","1",-3.46403,NA
"KATNAL2",1.20219384490201,0.0828210537930653,-0.00456886208120543,NA,"0","1",-3.6715753,NA
"ING1",-0.622328964616568,0.429182505118184,-0.317537095534508,NA,"0","3",-3.4228773,NA
"MGRN1",-0.353375873003282,-0.654867234423306,0.214554597608918,NA,"0","1",-3.2373521,NA
"SLC25A46",-0.714007022676923,-1.19358055381218,0.043162176664032,NA,"0","1",-3.3325493,NA
"CHN2",-0.226174535968273,0.0225946280873655,0.318904442329705,NA,"0","2",-3.4499817,NA
"C19orf33",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"WWC2",0.422458572800862,0.589507590883261,-0.198812872798748,NA,"0","1",-2.9973238,NA
"TOP3B",0.531718537701929,-0.471801397263363,-0.0566597044503459,NA,"0","1",-3.590578,NA
"PRR12",0.635115235751416,0.11488103632952,0.111677166289945,NA,"0","1",-3.178865,NA
"TTC12",1.05602172015676,0.196637740725012,-0.143309197750664,NA,"0","1",-3.46486,NA
"KCNT1",1.11947810847459,0.066030250669155,0.150762383888035,NA,"0","1",-3.6930118,NA
"MCPH1",-0.258963578447761,-0.300570342713639,-0.0738397448515243,NA,"0","1",-3.529016,NA
"GSS",-0.934452751721308,-0.619624669507527,-0.273240253543253,NA,"0","3",-3.51671,NA
"MOGS",0.805557583450147,0.166542776205102,0.0861189439706555,NA,"0","1",-3.5153115,NA
"PRAMEF10",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"HMGN2",-6.37598944720358,1.18214207230275,-0.293855467394603,NA,"0","3",-3.241651,NA
"KRTAP5-2",1.36434432525636,0.1735019542092,0.00124527094235605,NA,"0","1",-3.5307605,NA
"EIF2AK1",-0.631778133392113,0.166683839524426,-0.1176172415185,NA,"0","1",-3.2620404,NA
"PPP1R17",-0.269495732724466,-1.24624145510556,-0.416608181918427,NA,"0","3",-3.272189,NA
"ERI1",0.385186882246683,-0.160270412949078,-0.273485165500666,NA,"0","3",-3.418367,NA
"NRG4",1.2823444987813,0.0992938690981983,-0.00140373461415545,NA,"0","1",-3.2104535,NA
"EMSY",-0.402896757272657,0.162581514507516,0.0606011338514569,NA,"0","1",-3.2670774,NA
"TCEAL1",-0.898091750319954,-0.549590016194417,0.161440714635386,NA,"0","1",-3.528251,NA
"MBNL1",-0.563888237099867,0.129959642398658,-0.0521531256029834,NA,"0","1",-3.3237028,NA
"KIAA0232",-1.3293749785398,0.31372064800979,0.775245855843207,NA,"0","2",-3.065491,NA
"DUS1L",0.508196993239274,-0.0114855525175308,0.217979380399601,NA,"0","1",-3.4087093,NA
"TMEM140",1.32475029696232,0.128539195819841,-0.0186622831020144,NA,"0","1",-3.4522464,NA
"GRIN1",0.525486513782737,-0.563719370940713,0.32410233061748,NA,"0","2",-3.2796676,NA
"SLC16A1",-1.75700650561981,0.209974409967181,-0.914283819436518,NA,"0","3",-3.4406495,NA
"IFNA5",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"HIST1H1A",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"TCF24",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"RYBP",-1.34897557273902,0.84892350067272,0.327237032798089,NA,"0","2",-3.1076021,NA
"HIST1H2BK",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"RPS6KA3",-0.357319989610222,-0.124552285706347,0.108179958428243,NA,"0","1",-3.5289133,NA
"HIST1H1E",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"MYH2",1.37453664231345,0.148324658913856,-0.0147627136947273,NA,"0","1",-3.440504,NA
"TOMM7",-5.38795900405306,0.741920233194788,-0.540964841239523,NA,"0","3",-3.2978036,NA
"TMEM14C",-2.72740595628259,0.478192490238865,-0.714381071241234,NA,"0","3",-3.4207778,NA
"RIPPLY1",1.37731750647661,0.152475556876002,-0.0172347358043908,NA,"0","1",-3.423782,NA
"SMIM15",-1.38156466835878,-0.247732257752918,-0.381819675700235,NA,"0","3",-3.4458709,NA
"TPBGL",1.37517400965846,0.150149317103271,-0.0184778573420438,NA,"0","1",-3.361843,NA
"BDKRB2",1.3417273770466,0.188011538260835,-0.0148535793734974,NA,"0","1",-3.4421196,NA
"NRSN2",-0.987382702900886,-1.10343715160088,-0.0463721402242046,NA,"0","1",-3.5304818,NA
"IFITM1",0.690411480013236,-0.0849183599264929,-0.209531160403749,NA,"0","1",-3.420518,NA
"ARF1",-4.81967216423148,-0.00337128830460016,0.225748890345545,NA,"0","1",-3.2516327,NA
"MSH2",-1.70168761191337,-0.0608248592937777,-0.244290527256217,NA,"0","3",-3.3535328,NA
"SCNN1D",0.511754764328391,-0.171012819170345,0.100333957109073,NA,"0","1",-3.5729947,NA
"RAC3",0.505031870459967,-0.46148759530719,0.0849998902807884,NA,"0","1",-3.4939456,NA
"RPS12",-6.90121076821055,1.77061507276112,-0.0276395675596742,NA,"0","1",-3.2752292,NA
"SMIM22",1.35588300116591,0.133079682568141,-0.026052919048769,NA,"0","1",-3.3164995,NA
"NBPF20",-1.42387694294139,1.80431411915637,0.234201604716299,NA,"0","1",-2.8994339,NA
"ZNF71",0.274930874500151,-0.217436997377077,0.145288313153355,NA,"0","1",-3.411164,NA
"EFCAB9",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"C2orf72",0.347616157200872,0.193881588073215,0.179355855982024,NA,"0","1",-3.3929129,NA
"PTMS",-3.21746941306603,-0.708744803302579,0.154235483713231,NA,"0","1",-3.1397784,NA
"ZNF580",0.108216678661844,-0.365725670809002,0.010553752274315,NA,"0","1",-3.5068986,NA
"ARF3",-2.06937858912205,-0.687773081509535,0.0730604646958709,NA,"0","1",-3.3282373,NA
"MLANA",0.998736610668901,-0.223772147849704,-0.0546742713426368,NA,"0","1",-3.7647953,NA
"LLPH",-1.25124833233161,-0.337825569647581,-0.20467153321308,NA,"0","1",-3.3937836,NA
"LSM10",-1.17369197976985,-0.911620743767902,-0.181521735411816,NA,"0","1",-3.520736,NA
"GSTA2",1.38052662667554,0.154872751778891,-0.017760648095198,NA,"0","1",-3.403172,NA
"C3orf56",1.37236430290724,0.148164253579385,-0.0174622293974357,NA,"0","1",-3.3663144,NA
"BST2",0.951786602151747,-0.286885944636569,0.0203501035243914,NA,"0","1",-3.3122766,NA
"WASHC3",-1.9616002963659,-1.01878973617056,-0.328578285882504,NA,"0","3",-3.518198,NA
"GATC",-0.400955450701097,-0.00390231232576111,-0.0042861487393864,NA,"0","1",-3.3881602,NA
"TGFBR3L",1.25166309704935,0.0239589205733301,-0.0290717815154673,NA,"0","1",-3.4994287,NA
"VIP",1.22789884572728,0.0688040989462758,0.068137862787806,NA,"0","1",-3.776444,NA
"UBA6",-2.25145435287319,0.17497585930728,0.426008063163515,NA,"0","2",-3.3725438,NA
"NUDCD2",-2.15398800678087,-0.33334648203144,-0.670331007731089,NA,"0","3",-3.1862388,NA
"FCER1G",-0.142607112080049,-1.31887141391142,-0.0089789657823786,NA,"0","1",-3.3914154,NA
"YWHAZ",-6.4412317968442,1.2815228077389,0.101232718906829,NA,"0","1",-3.3048842,NA
"MKX",1.32740476250341,0.202316991131534,-0.0372918171728266,NA,"0","1",-3.5287306,NA
"BPIFA1",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"IL3",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"VPREB3",1.33387634690342,0.128634996386334,0.00564466708337882,NA,"0","1",-3.5103185,NA
"ABCC5",-1.8860853462674,-0.6497456881512,0.754777042829397,NA,"0","2",-3.318091,NA
"MDFI",1.08778277777947,0.454347829733561,-0.20012595340431,NA,"0","1",-3.5140266,NA
"CA3",1.20641885486555,0.159989671204956,-0.0290037286583041,NA,"0","1",-3.3914206,NA
"CD59",-2.60667806311741,-0.64944235894952,-0.193559618718664,NA,"0","1",-3.324972,NA
"C4orf19",1.07962630246125,-0.028795949863952,0.0353177056721993,NA,"0","1",-3.7207072,NA
"CARHSP1",-2.94161058846269,-0.88612990987228,-0.384026267277859,NA,"0","3",-3.3738534,NA
"CDH13",0.106739555188752,-0.0218679444719163,0.592694048480021,NA,"0","2",-3.326185,NA
"CORO2B",-0.603625697597966,-0.580618647320883,-0.0355912386846411,NA,"0","1",-3.1275864,NA
"NDUFB6",-4.57203428490858,-0.11240671749617,-0.461807647732474,NA,"0","3",-3.4319582,NA
"UMODL1",1.35839905718713,0.178220494468103,0.00126070137670859,NA,"0","1",-3.3319442,NA
"MRPS28",-1.50549913891203,-0.433902327536262,-0.517911981877315,NA,"0","3",-3.4888678,NA
"HHAT",1.15593726767134,0.182079693290574,-0.0323275072721705,NA,"0","1",-3.4659426,NA
"SPP2",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"ASB17",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"PLA2G16",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"SLC6A13",1.34130319023932,0.120238111829965,-0.0101244916829713,NA,"0","1",-3.4799063,NA
"PCDHA8",1.33539743334687,0.197383030430415,0.0202747999508621,NA,"0","1",-3.4374492,NA
"TMEM179",0.431301130550788,-0.373199232171918,0.3322785762721,NA,"0","2",-3.5065272,NA
"ZNF781",0.16041209725695,0.0502757084626534,0.200524181036873,NA,"0","1",-3.4230702,NA
"C11orf24",0.441951886801406,-0.386938073924975,-0.0479617908098843,NA,"0","1",-3.4660494,NA
"GALNT18",0.801953538944792,0.083132847010546,-0.0873567968855355,NA,"0","1",-3.361378,NA
"GADD45G",-0.207320889456155,-0.355344928470232,-0.132123153992627,NA,"0","1",-3.3019912,NA
"TLR3",1.34140534517492,0.122303582999387,-0.0239752603445739,NA,"0","1",-3.390302,NA
"IL27",1.37627251787275,0.150183096914778,-0.0147140169519648,NA,"0","1",-3.453806,NA
"ISL2",1.35659519321228,0.179703532289478,0.00747939910687475,NA,"0","1",-3.2708602,NA
"ARHGAP18",0.78022740677286,0.0381596289617523,0.00119643964896584,NA,"0","1",-3.3773553,NA
"NCKAP1L",1.10044653709183,-0.148081620358084,0.0649508738949242,NA,"0","1",-3.570441,NA
"GLYAT",1.38152230286444,0.156225857494477,-0.0169539903233869,NA,"0","1",-3.418792,NA
"CST2",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"GHRL",1.37597389758039,0.151126079944633,-0.0176126042842203,NA,"0","1",-3.3768668,NA
"ZDHHC2",0.302317462511931,-0.144031105293385,-0.145960146561429,NA,"0","1",-3.4624145,NA
"PTPRE",0.27274575014818,-0.412795211610613,0.175412522842108,NA,"0","1",-3.352401,NA
"SNAPC4",0.429187939085346,-0.164017443146316,0.247491662309218,NA,"0","1",-3.342968,NA
"KRTAP10-6",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"PRR32",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"TMEM39B",-0.580619895601248,-0.709332265920068,-0.00805608652034993,NA,"0","1",-3.3059793,NA
"LYPD4",1.37955876214822,0.153907037789195,-0.0169951092842322,NA,"0","1",-3.3926747,NA
"TMEM249",1.07848004906678,0.249378614166922,0.0583590389172892,NA,"0","1",-3.6204603,NA
"FPR3",1.37660606637826,0.151769501807512,-0.0180324811281505,NA,"0","1",-3.381728,NA
"DCDC2B",1.23280432801071,0.00742046047502488,-0.0356423384583582,NA,"0","1",-3.5181642,NA
"EBF1",-0.478089704994491,1.67932333707557,0.946885094006745,NA,"0","2",-2.387555,NA
"MADCAM1",1.37046242267553,0.145169023771699,-0.0153150787347,NA,"0","1",-3.4191024,NA
"AMPD1",1.38089013406656,0.155582435631598,-0.0165341134794567,NA,"0","1",-3.413661,NA
"DOT1L",-0.62207735536898,-0.106209613996051,0.0283620778627159,NA,"0","1",-3.1083653,NA
"RNF151",1.38163033343696,0.156087767916934,-0.0172920745085053,NA,"2","1",-3.4114864,NA
"PRDX6",-3.24621142459755,0.382441141755068,-0.95854019220737,NA,"0","3",-3.3916857,NA
"AIF1L",-1.00793185470356,-0.697691755256781,-0.548936395336791,NA,"0","3",-3.3585439,NA
"IL20",1.38155188811492,0.156085443135423,-0.0167491803282234,NA,"2","1",-3.399109,NA
"LSM3",-3.53100577436629,-0.779477981605455,-0.645634147009556,NA,"0","3",-3.4015195,NA
"MORN4",-1.39051200584391,-0.303690496569741,0.442417462480086,NA,"0","2",-3.3881977,NA
"FAM168B",-2.02488008068583,-0.00444598190608911,0.00974712069400351,NA,"0","1",-3.3592465,NA
"GLTP",-0.381813910426178,-0.356077480049535,0.0336840085583624,NA,"0","1",-3.394906,NA
"LDLRAD2",1.35477407489888,0.181451241208793,-0.0477723933024185,NA,"0","1",-3.4637403,NA
"C6orf47",0.427025436012501,0.187722099435952,0.0190473034663911,NA,"0","1",-3.612025,NA
"SCARA3",0.426283792585421,-0.00609900020704107,-0.290848198571973,NA,"0","3",-3.3735328,NA
"KRIT1",-1.00569826609196,0.163522260020799,-0.0340009039948805,NA,"0","1",-3.3279214,NA
"GPR31",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"PABPC1L",0.701505031253942,-0.0630457010077572,-0.139927633902398,NA,"0","1",-3.6329057,NA
"GPX4",-4.29179099891545,-0.589711035140877,-0.801892357817121,NA,"0","3",-3.317365,NA
"ABTB1",0.625773024891326,-0.392654989220309,-0.00319727882354577,NA,"0","1",-3.38729,NA
"SIRPB2",1.20796240864685,0.0342939563632931,0.00879901991030356,NA,"0","1",-3.651022,NA
"ITSN1",-2.26973641226108,-0.435870677912799,-0.0926021377071787,NA,"0","1",-3.1413965,NA
"TCF12",-3.86111901547044,1.2744137305699,-0.584998038881685,NA,"0","3",-3.324488,NA
"PRKD3",-0.216246703672615,-0.153998349695089,-0.345271759291441,NA,"0","3",-3.4064677,NA
"KLC1",-4.22072289688957,-0.02143127327363,1.40441068543566,NA,"0","2",-3.2828689,NA
"TPRX1",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"C2orf40",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"CHCHD4",0.873006966447053,0.112411548664327,-0.00323730444841085,NA,"0","1",-3.5347917,NA
"UPP1",0.64439065022839,0.224211384293561,-0.0172564462721369,NA,"0","1",-3.468834,NA
"DESI2",-0.280337141547502,0.46099351032956,-0.0637623023179223,NA,"0","1",-3.154142,NA
"PRR23A",1.30566153242591,0.11109901098414,0.0191295164656775,NA,"0","1",-3.3997402,NA
"OLFM3",0.668373435876044,0.256677001768195,0.529929887087942,NA,"0","2",-3.0776384,NA
"NUDT4",1.04020633751305,0.0189683453437147,-0.0119383771594912,NA,"0","1",-3.2731013,NA
"SNX22",0.46476532638697,-0.314468581251572,0.109927363476051,NA,"0","1",-3.4442947,NA
"TIFA",0.329873039983632,-0.521068451629492,-0.354091748827313,NA,"0","3",-3.4358852,NA
"EPHB1",-1.15292344456409,0.0772879259901591,0.479921283368278,NA,"0","2",-3.1195188,NA
"C11orf68",0.233209479059651,-0.274665048430168,0.0770854839409746,NA,"0","1",-3.4886339,NA
"CACNA1D",1.03346156810087,0.163387104284855,0.154841826462375,NA,"0","1",-3.2789302,NA
