"","GW16.Neurons","GW26.GABAergic.neurons","GW23.GABAergic.neurons","GW16.Stem.cells","GW26.Neurons","GW10.Neurons","GW23.Neurons","GW10.Stem.cells","GW16.GABAergic.neurons","GW19.Neurons","GW26.OPC","GW26.Astrocytes","GW12.Neurons","GW09.Stem.cells","GW26.Microglia","GW09.Neurons","GW23.OPC","GW19.GABAergic.neurons","GW13.Neurons","GW08.Neurons","GW16.OPC","GW12.Stem.cells","GW16.Microglia","GW23.Microglia","week_10.hPeric","week_10.hRgl2a","week_11.hRgl2a","week_10.Unk","week_11.hPeric","week_9.Unk","week_6.hProgFPM","week_8.Unk","week_11.hRgl2b","week_9.hGaba","week_6.hProgBP","week_8.hNbM","week_8.hNProg","week_11.hEndo","week_11.Unk","week_6.hProgM","week_6.hProgFPL","week_6.Unk","week_8.hProgBP","week_8.hNbML1","week_9.hNbML5","week_8.hOMTN","week_6.hNProg","week_6.hOMTN","week_11.hRgl3","week_10.hEndo","week_8.hProgFPM","week_8.hRN","week_9.hOMTN","week_10.hDA2","week_10.hRgl3","week_11.hOPC","week_11.hRgl2c","week_10.hNbM","week_10.hDA1","week_9.hProgBP","week_8.hProgM","week_10.hRgl2b","week_7.hRgl2a","week_7.hOMTN","week_7.Unk","week_10.hRgl1","week_7.hProgBP","week_10.hDA0","week_9.hNbGaba","week_9.hDA0","week_9.hDA1","week_9.hNProg","week_8.hProgFPL","week_9.hRgl2a","week_9.hDA2","week_6.hNbML1","week_9.hNbM","week_9.hNbML1","week_6.hNbM","week_10.hGaba"
"PRSS3",0,0.00746268656716418,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.0173913043478261,0.02,0,0.0405405405405405,0.028169014084507,0,0,0,0.0208333333333333,0,0,0,0,0.116279069767442,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SH3GL1",0.489908256880734,0.435323383084577,0.270114942528736,0.569105691056911,0.364406779661017,0.376344086021505,0.255555555555556,0.595238095238095,0.349397590361446,0.329268292682927,0.472222222222222,0.698412698412698,0.222222222222222,0.14,0.65,0.257142857142857,0.24,0.0909090909090909,0.4375,0.4,0.5,0.166666666666667,0.818181818181818,0.6,0.234782608695652,0.34,0.325,0.0945945945945946,0.267605633802817,0.0923076923076923,0.105263157894737,0.0555555555555556,0.229166666666667,0.0869565217391304,0.0869565217391304,0.0465116279069767,0.0697674418604651,0.325581395348837,0.128205128205128,0.162162162162162,0.235294117647059,0.0303030303030303,0.0625,0.0333333333333333,0.103448275862069,0.137931034482759,0.148148148148148,0.0769230769230769,0.36,0.166666666666667,0.260869565217391,0,0.0952380952380952,0.19047619047619,0.19047619047619,0.285714285714286,0.15,0.105263157894737,0.166666666666667,0.0555555555555556,0.166666666666667,0.0555555555555556,0.117647058823529,0,0.0588235294117647,0.352941176470588,0.0625,0.25,0,0.0666666666666667,0.153846153846154,0.153846153846154,0.230769230769231,0.153846153846154,0.166666666666667,0.166666666666667,0.0833333333333333,0.2,0,0.2
"ACTL7A",0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMOT",0.245871559633028,0.164179104477612,0.0632183908045977,0.260162601626016,0.152542372881356,0.139784946236559,0.0777777777777778,0.166666666666667,0.144578313253012,0.0975609756097561,0.111111111111111,0.380952380952381,0.0793650793650794,0.02,0.275,0.114285714285714,0.08,0.0454545454545455,0,0.266666666666667,0.428571428571429,0,0.272727272727273,0.5,0.0695652173913043,0.14,0.225,0.0135135135135135,0.140845070422535,0,0.192982456140351,0.0740740740740741,0.145833333333333,0.0434782608695652,0.152173913043478,0.27906976744186,0.0930232558139535,0.13953488372093,0.0512820512820513,0.216216216216216,0.147058823529412,0.0606060606060606,0.15625,0.2,0.0689655172413793,0.103448275862069,0.111111111111111,0.192307692307692,0.12,0.0833333333333333,0.217391304347826,0.0909090909090909,0.0952380952380952,0,0.0952380952380952,0.19047619047619,0.05,0.0526315789473684,0.0555555555555556,0.166666666666667,0.166666666666667,0.0555555555555556,0.0588235294117647,0,0,0.0588235294117647,0.0625,0.1875,0.0625,0.133333333333333,0.153846153846154,0,0.153846153846154,0.461538461538462,0,0.0833333333333333,0.166666666666667,0.2,0.2,0
"SDHA",0.544954128440367,0.378109452736318,0.46551724137931,0.634146341463415,0.330508474576271,0.451612903225806,0.488888888888889,0.535714285714286,0.457831325301205,0.475609756097561,0.625,0.650793650793651,0.412698412698413,0.42,0.425,0.6,0.72,0.227272727272727,0.5625,0.6,0.571428571428571,0.5,0.545454545454545,0.6,0.121739130434783,0.17,0.1125,0.0810810810810811,0.169014084507042,0.0769230769230769,0.192982456140351,0.185185185185185,0.125,0.0652173913043478,0.173913043478261,0.0465116279069767,0.0697674418604651,0.209302325581395,0.0769230769230769,0.324324324324324,0.205882352941176,0.0909090909090909,0.21875,0.133333333333333,0.0689655172413793,0.103448275862069,0.185185185185185,0.307692307692308,0.08,0.25,0.260869565217391,0.136363636363636,0.0476190476190476,0.0952380952380952,0.238095238095238,0.19047619047619,0.25,0.315789473684211,0.222222222222222,0.111111111111111,0.333333333333333,0,0.176470588235294,0.117647058823529,0.117647058823529,0.176470588235294,0.0625,0.0625,0.0625,0,0.230769230769231,0.0769230769230769,0.230769230769231,0.307692307692308,0.0833333333333333,0.5,0,0.1,0,0.1
"CLVS2",0.43302752293578,0.355721393034826,0.247126436781609,0.463414634146341,0.26271186440678,0.161290322580645,0.177777777777778,0.261904761904762,0.228915662650602,0.170731707317073,0.166666666666667,0.333333333333333,0.142857142857143,0.16,0.25,0.257142857142857,0.2,0.136363636363636,0.0625,0.0666666666666667,0.428571428571429,0.25,0.272727272727273,0.3,0.0782608695652174,0.17,0.1625,0.175675675675676,0.028169014084507,0.0769230769230769,0.0526315789473684,0.0740740740740741,0.166666666666667,0.347826086956522,0.108695652173913,0.186046511627907,0.0465116279069767,0.0465116279069767,0.102564102564103,0,0.117647058823529,0.0303030303030303,0.125,0.266666666666667,0.0689655172413793,0.172413793103448,0.111111111111111,0.115384615384615,0.08,0,0.0434782608695652,0.272727272727273,0.285714285714286,0,0.19047619047619,0,0.05,0.157894736842105,0.333333333333333,0,0,0.111111111111111,0.0588235294117647,0.294117647058824,0.0588235294117647,0,0.0625,0.25,0.25,0.4,0.230769230769231,0.153846153846154,0.153846153846154,0,0.333333333333333,0.0833333333333333,0.25,0.2,0.1,0.2
"NCOA4",0.746788990825688,0.587064676616915,0.46551724137931,0.739837398373984,0.533898305084746,0.666666666666667,0.533333333333333,0.583333333333333,0.63855421686747,0.634146341463415,0.597222222222222,0.793650793650794,0.555555555555556,0.3,0.775,0.657142857142857,0.6,0.545454545454545,0.75,0.466666666666667,0.928571428571429,0.5,0.909090909090909,0.8,0.365217391304348,0.34,0.2875,0.27027027027027,0.380281690140845,0.169230769230769,0.210526315789474,0.185185185185185,0.25,0.173913043478261,0.217391304347826,0.348837209302326,0.255813953488372,0.325581395348837,0.153846153846154,0.297297297297297,0.205882352941176,0.212121212121212,0.21875,0.433333333333333,0.275862068965517,0.620689655172414,0.333333333333333,0.576923076923077,0.48,0.208333333333333,0.130434782608696,0.409090909090909,0.428571428571429,0.428571428571429,0.238095238095238,0.19047619047619,0.25,0.368421052631579,0.444444444444444,0.333333333333333,0.277777777777778,0.388888888888889,0.235294117647059,0.352941176470588,0.176470588235294,0.294117647058824,0.25,0.5,0.375,0.333333333333333,0.384615384615385,0.307692307692308,0.384615384615385,0.0769230769230769,0.5,0.0833333333333333,0.25,0.5,0.2,0.1
"ANKFY1",0.51743119266055,0.440298507462687,0.281609195402299,0.552845528455285,0.330508474576271,0.344086021505376,0.233333333333333,0.428571428571429,0.36144578313253,0.280487804878049,0.416666666666667,0.650793650793651,0.301587301587302,0.38,0.45,0.285714285714286,0.36,0.136363636363636,0.3125,0.333333333333333,0.428571428571429,0.416666666666667,0.545454545454545,0.4,0.173913043478261,0.35,0.3375,0.162162162162162,0.0985915492957746,0.123076923076923,0.263157894736842,0.12962962962963,0.104166666666667,0.239130434782609,0.260869565217391,0.232558139534884,0.0930232558139535,0.116279069767442,0.179487179487179,0.378378378378378,0.294117647058824,0.0606060606060606,0.21875,0.133333333333333,0.206896551724138,0.241379310344828,0.0740740740740741,0.269230769230769,0.44,0.166666666666667,0.173913043478261,0.136363636363636,0.380952380952381,0.19047619047619,0.0952380952380952,0.0952380952380952,0.3,0.315789473684211,0.222222222222222,0.277777777777778,0,0.166666666666667,0.176470588235294,0.176470588235294,0.176470588235294,0.176470588235294,0.25,0.125,0.375,0.333333333333333,0.384615384615385,0.230769230769231,0.153846153846154,0.307692307692308,0.25,0.0833333333333333,0.25,0.4,0.1,0.3
"DOCK2",0.0403669724770642,0.0497512437810945,0.028735632183908,0.0487804878048781,0,0,0.0444444444444444,0.0119047619047619,0.0481927710843374,0,0.0277777777777778,0.0317460317460317,0,0,0.525,0,0.04,0,0,0,0.0714285714285714,0,0.545454545454545,0.7,0.00869565217391304,0,0.025,0.0135135135135135,0,0.0153846153846154,0.0175438596491228,0,0,0.0217391304347826,0.0217391304347826,0,0.0232558139534884,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.05,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LMX1A",0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.04,0.0375,0.027027027027027,0,0.0769230769230769,0.701754385964912,0.407407407407407,0.0208333333333333,0.0434782608695652,0.130434782608696,0.302325581395349,0.162790697674419,0.0465116279069767,0.0512820512820513,0.378378378378378,0.5,0.121212121212121,0.03125,0.1,0.0344827586206897,0.206896551724138,0.185185185185185,0.269230769230769,0.12,0.0833333333333333,0.91304347826087,0.0909090909090909,0.142857142857143,0.0952380952380952,0.142857142857143,0.0476190476190476,0.1,0.0526315789473684,0.388888888888889,0,0.444444444444444,0.111111111111111,0,0.0588235294117647,0.0588235294117647,0.411764705882353,0.125,0.25,0.0625,0.266666666666667,0.230769230769231,0.230769230769231,0.538461538461538,0,0,0.25,0.166666666666667,0,0.4,0.2
"SCIN",0.018348623853211,0.0522388059701493,0.00574712643678161,0.00813008130081301,0.0254237288135593,0.010752688172043,0.0222222222222222,0.0119047619047619,0.0120481927710843,0.024390243902439,0.0416666666666667,0.0158730158730159,0.0158730158730159,0.02,0.325,0.0285714285714286,0,0,0.0625,0,0,0,0.545454545454545,0.1,0.0173913043478261,0.01,0.0125,0.0135135135135135,0.0140845070422535,0,0,0.0185185185185185,0,0.0869565217391304,0,0,0,0,0.0512820512820513,0,0.0294117647058824,0,0,0,0,0,0,0,0,0.0416666666666667,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0.1,0,0
"IGDCC4",0.159633027522936,0.256218905472637,0.160919540229885,0.284552845528455,0.169491525423729,0.043010752688172,0.0888888888888889,0.19047619047619,0.132530120481928,0.121951219512195,0.208333333333333,0.412698412698413,0,0.06,0.25,0,0.2,0.227272727272727,0.125,0,0.0714285714285714,0.166666666666667,0.0909090909090909,0.1,0.0173913043478261,0.14,0.275,0.0405405405405405,0.0985915492957746,0.0615384615384615,0.175438596491228,0.12962962962963,0.145833333333333,0.0434782608695652,0.173913043478261,0.0930232558139535,0.0930232558139535,0.0930232558139535,0.102564102564103,0.162162162162162,0.235294117647059,0.0909090909090909,0.125,0.133333333333333,0.103448275862069,0.0689655172413793,0.185185185185185,0.115384615384615,0.16,0.0833333333333333,0.347826086956522,0.0909090909090909,0.142857142857143,0,0.0952380952380952,0.0476190476190476,0.05,0.105263157894737,0.222222222222222,0.222222222222222,0.333333333333333,0.0555555555555556,0.176470588235294,0.0588235294117647,0.0588235294117647,0.352941176470588,0,0.0625,0.1875,0.133333333333333,0.461538461538462,0.153846153846154,0.0769230769230769,0.0769230769230769,0.0833333333333333,0.25,0.0833333333333333,0.2,0.3,0.2
"VIPAS39",0.354128440366972,0.288557213930348,0.155172413793103,0.447154471544715,0.186440677966102,0.129032258064516,0.233333333333333,0.285714285714286,0.240963855421687,0.134146341463415,0.25,0.380952380952381,0.301587301587302,0.1,0.35,0.285714285714286,0.24,0.0909090909090909,0.1875,0.733333333333333,0.285714285714286,0.25,0.363636363636364,0.2,0.11304347826087,0.13,0.1125,0.0810810810810811,0.0563380281690141,0.107692307692308,0.0350877192982456,0.0185185185185185,0.0833333333333333,0.130434782608696,0.108695652173913,0.0930232558139535,0,0.0930232558139535,0.0256410256410256,0.135135135135135,0.117647058823529,0.0303030303030303,0.09375,0.0666666666666667,0.0344827586206897,0.137931034482759,0.111111111111111,0.115384615384615,0.16,0.125,0.0434782608695652,0.0454545454545455,0.19047619047619,0,0.0476190476190476,0.0952380952380952,0,0.0526315789473684,0,0.111111111111111,0.0555555555555556,0.0555555555555556,0.176470588235294,0.117647058823529,0,0,0.125,0,0.0625,0,0.153846153846154,0.153846153846154,0.230769230769231,0,0,0.0833333333333333,0.0833333333333333,0.3,0,0.2
"SRPRA",0.161467889908257,0.109452736318408,0.132183908045977,0.203252032520325,0.0593220338983051,0.193548387096774,0.111111111111111,0.238095238095238,0.0963855421686747,0.0487804878048781,0.166666666666667,0.174603174603175,0.111111111111111,0.18,0.2,0.171428571428571,0.2,0.0454545454545455,0.1875,0.4,0.285714285714286,0.0833333333333333,0.636363636363636,0.2,0.139130434782609,0.11,0.075,0.0810810810810811,0.28169014084507,0.0615384615384615,0.140350877192982,0.0555555555555556,0.0416666666666667,0.130434782608696,0.130434782608696,0.116279069767442,0.13953488372093,0.255813953488372,0.153846153846154,0.297297297297297,0.176470588235294,0.121212121212121,0.09375,0.133333333333333,0.0689655172413793,0.241379310344828,0.111111111111111,0.115384615384615,0.08,0.166666666666667,0.0869565217391304,0,0.285714285714286,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.1,0.0526315789473684,0.111111111111111,0.166666666666667,0.111111111111111,0.111111111111111,0.0588235294117647,0.117647058823529,0.0588235294117647,0.176470588235294,0,0,0,0.0666666666666667,0.153846153846154,0.0769230769230769,0.153846153846154,0.153846153846154,0.0833333333333333,0.0833333333333333,0,0.1,0.1,0
"SLFN13",0.0385321100917431,0.0472636815920398,0.0344827586206897,0.024390243902439,0.0338983050847458,0.032258064516129,0.0222222222222222,0.0595238095238095,0,0,0.0138888888888889,0.0317460317460317,0,0.06,0.15,0.0285714285714286,0.08,0,0,0.0666666666666667,0,0,0.181818181818182,0.2,0.00869565217391304,0.01,0.0125,0.0135135135135135,0,0.0307692307692308,0,0.0185185185185185,0.0208333333333333,0.0217391304347826,0,0,0,0,0,0.0540540540540541,0,0.0303030303030303,0,0.0333333333333333,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0.1
"LZTR1",0.385321100917431,0.425373134328358,0.235632183908046,0.414634146341463,0.355932203389831,0.387096774193548,0.166666666666667,0.333333333333333,0.265060240963855,0.146341463414634,0.444444444444444,0.666666666666667,0.19047619047619,0.12,0.55,0.142857142857143,0.2,0.0909090909090909,0.25,0.333333333333333,0.642857142857143,0.0833333333333333,0.454545454545455,0.3,0.130434782608696,0.14,0.15,0.0810810810810811,0.0563380281690141,0.0461538461538462,0.0526315789473684,0.0555555555555556,0.104166666666667,0.0652173913043478,0.108695652173913,0.0930232558139535,0.0930232558139535,0.162790697674419,0.102564102564103,0.135135135135135,0.0882352941176471,0.0303030303030303,0.03125,0.0333333333333333,0.0344827586206897,0.103448275862069,0,0.0384615384615385,0.24,0.166666666666667,0.173913043478261,0,0.19047619047619,0.0476190476190476,0.142857142857143,0.19047619047619,0.1,0.0526315789473684,0.277777777777778,0,0.111111111111111,0,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0.125,0.0625,0.0666666666666667,0.153846153846154,0,0.0769230769230769,0.0769230769230769,0,0.0833333333333333,0.0833333333333333,0.1,0.2,0
"TELO2",0.2,0.126865671641791,0.206896551724138,0.300813008130081,0.161016949152542,0.268817204301075,0.133333333333333,0.285714285714286,0.156626506024096,0.0731707317073171,0.208333333333333,0.19047619047619,0.0634920634920635,0.12,0.15,0.228571428571429,0.32,0.0454545454545455,0.0625,0.133333333333333,0.142857142857143,0.0833333333333333,0.0909090909090909,0.2,0.11304347826087,0.09,0.225,0.0540540540540541,0.0704225352112676,0,0.0350877192982456,0.0555555555555556,0.145833333333333,0.0217391304347826,0.0869565217391304,0.0930232558139535,0.0465116279069767,0.13953488372093,0.102564102564103,0.135135135135135,0.0588235294117647,0.121212121212121,0.03125,0.1,0,0.0689655172413793,0.037037037037037,0.0769230769230769,0.12,0.0833333333333333,0.0434782608695652,0,0.0476190476190476,0.0952380952380952,0.19047619047619,0.19047619047619,0.1,0.0526315789473684,0,0.0555555555555556,0,0.0555555555555556,0.176470588235294,0.0588235294117647,0,0.0588235294117647,0,0.0625,0,0.0666666666666667,0.0769230769230769,0,0.0769230769230769,0.153846153846154,0.0833333333333333,0,0,0,0.1,0.1
"SAMM50",0.513761467889908,0.41044776119403,0.293103448275862,0.699186991869919,0.355932203389831,0.462365591397849,0.322222222222222,0.571428571428571,0.373493975903614,0.304878048780488,0.472222222222222,0.53968253968254,0.380952380952381,0.46,0.4,0.457142857142857,0.44,0.227272727272727,0.6875,0.6,0.428571428571429,0.666666666666667,0.272727272727273,0.4,0.295652173913043,0.26,0.2875,0.148648648648649,0.267605633802817,0.0307692307692308,0.228070175438596,0.185185185185185,0.25,0.0434782608695652,0.347826086956522,0.232558139534884,0.255813953488372,0.767441860465116,0.256410256410256,0.405405405405405,0.411764705882353,0.151515151515152,0.28125,0.1,0.103448275862069,0.310344827586207,0.296296296296296,0.461538461538462,0.4,0.708333333333333,0.260869565217391,0.181818181818182,0.285714285714286,0.0952380952380952,0.19047619047619,0.0952380952380952,0.25,0.210526315789474,0.222222222222222,0.277777777777778,0.388888888888889,0.222222222222222,0.294117647058824,0.352941176470588,0.176470588235294,0.294117647058824,0.125,0.1875,0.3125,0.133333333333333,0.0769230769230769,0.0769230769230769,0.230769230769231,0.0769230769230769,0.0833333333333333,0.416666666666667,0.166666666666667,0.3,0.2,0.3
"ZNF230",0.0899082568807339,0.0796019900497512,0.0459770114942529,0.154471544715447,0.076271186440678,0.0537634408602151,0.0666666666666667,0.0119047619047619,0.0602409638554217,0.0487804878048781,0.0694444444444444,0.0634920634920635,0.206349206349206,0.08,0.1,0.114285714285714,0.08,0.136363636363636,0,0.2,0,0.166666666666667,0.181818181818182,0,0.0434782608695652,0.03,0.025,0.0135135135135135,0.0563380281690141,0.0153846153846154,0.0175438596491228,0.0185185185185185,0,0,0.0434782608695652,0.0697674418604651,0.0465116279069767,0,0.0256410256410256,0.027027027027027,0.0294117647058824,0.0303030303030303,0,0,0.0344827586206897,0.0689655172413793,0.037037037037037,0,0.04,0.0416666666666667,0,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,0.05,0,0.0555555555555556,0,0,0.111111111111111,0.0588235294117647,0.0588235294117647,0,0.176470588235294,0,0.125,0.0625,0,0,0,0.0769230769230769,0,0.0833333333333333,0,0,0.1,0,0
"SPAG1",0.073394495412844,0.0522388059701493,0.0632183908045977,0.0731707317073171,0.0593220338983051,0.010752688172043,0.0444444444444444,0.0476190476190476,0.0240963855421687,0.0487804878048781,0.180555555555556,0.174603174603175,0.0158730158730159,0.02,0.1,0.0285714285714286,0.04,0,0.0625,0,0,0,0.181818181818182,0,0.0347826086956522,0.41,0.3375,0.0135135135135135,0.0563380281690141,0.0153846153846154,0.105263157894737,0.0185185185185185,0.270833333333333,0.0217391304347826,0.108695652173913,0,0.0232558139534884,0.186046511627907,0.102564102564103,0.216216216216216,0.205882352941176,0.0303030303030303,0.03125,0,0.0344827586206897,0,0.037037037037037,0.153846153846154,0.32,0.0833333333333333,0.0869565217391304,0.0454545454545455,0,0.0476190476190476,0.380952380952381,0.0476190476190476,0.2,0.0526315789473684,0,0,0.0555555555555556,0.111111111111111,0.117647058823529,0.117647058823529,0,0.470588235294118,0.1875,0,0,0.0666666666666667,0,0.0769230769230769,0.0769230769230769,0.153846153846154,0.0833333333333333,0,0,0.1,0,0
"SELP",0,0.00248756218905473,0.0114942528735632,0.00813008130081301,0,0,0,0.0238095238095238,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153846153846154,0.0175438596491228,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0
"CCDC40",0.0458715596330275,0.0646766169154229,0.0632183908045977,0.0650406504065041,0.0254237288135593,0.129032258064516,0.0444444444444444,0.178571428571429,0.0481927710843374,0.024390243902439,0.0555555555555556,0.0476190476190476,0.0317460317460317,0.1,0.1,0.142857142857143,0.04,0.0454545454545455,0.3125,0.0666666666666667,0,0,0,0.1,0.0347826086956522,0.3,0.3125,0.108108108108108,0.0422535211267606,0.0769230769230769,0.087719298245614,0.037037037037037,0.166666666666667,0.0869565217391304,0.0434782608695652,0.13953488372093,0.0930232558139535,0.0465116279069767,0.0256410256410256,0.162162162162162,0.0882352941176471,0,0.03125,0.2,0.137931034482759,0.0689655172413793,0.037037037037037,0.0769230769230769,0.4,0.0416666666666667,0.0869565217391304,0.0454545454545455,0.0952380952380952,0.0476190476190476,0.285714285714286,0.0476190476190476,0.05,0.157894736842105,0.111111111111111,0,0.111111111111111,0.111111111111111,0.0588235294117647,0.117647058823529,0,0.235294117647059,0.0625,0.0625,0.125,0.0666666666666667,0,0.230769230769231,0.153846153846154,0.153846153846154,0.0833333333333333,0,0.0833333333333333,0,0,0.1
"RAD52",0.247706422018349,0.233830845771144,0.189655172413793,0.284552845528455,0.211864406779661,0.225806451612903,0.177777777777778,0.178571428571429,0.192771084337349,0.0853658536585366,0.291666666666667,0.396825396825397,0.142857142857143,0.2,0.175,0.142857142857143,0.2,0.0909090909090909,0.1875,0.2,0.214285714285714,0.166666666666667,0.363636363636364,0.1,0.0434782608695652,0.07,0.0625,0.108108108108108,0.0704225352112676,0.0307692307692308,0.0526315789473684,0.0185185185185185,0.0416666666666667,0.0217391304347826,0.0869565217391304,0.0697674418604651,0.0465116279069767,0.0232558139534884,0.0256410256410256,0.027027027027027,0.117647058823529,0.0303030303030303,0.03125,0.0333333333333333,0.103448275862069,0.0344827586206897,0,0.0384615384615385,0,0.0416666666666667,0.0869565217391304,0.0909090909090909,0,0.0476190476190476,0.0476190476190476,0.19047619047619,0.1,0.0526315789473684,0,0.0555555555555556,0.111111111111111,0.111111111111111,0.117647058823529,0.0588235294117647,0.0588235294117647,0,0,0.0625,0,0.2,0,0.153846153846154,0,0.0769230769230769,0,0.166666666666667,0.0833333333333333,0,0.1,0
"CERS2",0.205504587155963,0.238805970149254,0.0919540229885057,0.357723577235772,0.177966101694915,0.118279569892473,0.133333333333333,0.119047619047619,0.144578313253012,0.0853658536585366,0.277777777777778,0.476190476190476,0.174603174603175,0.2,0.575,0.171428571428571,0.16,0.0454545454545455,0.0625,0.0666666666666667,0.357142857142857,0.25,0.363636363636364,0.1,0.208695652173913,0.16,0.1625,0.0810810810810811,0.225352112676056,0.138461538461538,0.140350877192982,0.0740740740740741,0.166666666666667,0.130434782608696,0.239130434782609,0.0697674418604651,0.0465116279069767,0.418604651162791,0.102564102564103,0.324324324324324,0.352941176470588,0.0909090909090909,0.03125,0.0666666666666667,0.137931034482759,0.172413793103448,0.037037037037037,0.307692307692308,0.52,0.541666666666667,0.217391304347826,0.0454545454545455,0.238095238095238,0,0.19047619047619,0.19047619047619,0.25,0.105263157894737,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.0588235294117647,0.176470588235294,0.0588235294117647,0.117647058823529,0.125,0.125,0.125,0,0.0769230769230769,0,0.230769230769231,0.0769230769230769,0.0833333333333333,0.25,0.25,0.4,0.1,0
"IL17RA",0.0403669724770642,0.0771144278606965,0.0747126436781609,0.0569105691056911,0.0169491525423729,0.0537634408602151,0.0222222222222222,0.178571428571429,0.0481927710843374,0.0487804878048781,0.0694444444444444,0.0476190476190476,0.0317460317460317,0.04,0.575,0.0285714285714286,0.04,0,0,0.0666666666666667,0,0.0833333333333333,0.727272727272727,0.3,0.0608695652173913,0,0.05,0.027027027027027,0.0704225352112676,0.0153846153846154,0.0175438596491228,0,0,0.0434782608695652,0,0.0232558139534884,0,0.0697674418604651,0.0256410256410256,0.027027027027027,0,0,0.03125,0,0.0344827586206897,0,0.037037037037037,0,0,0.0416666666666667,0,0,0,0.0476190476190476,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0833333333333333,0,0,0
"EPB41L3",0.563302752293578,0.278606965174129,0.166666666666667,0.536585365853659,0.271186440677966,0.591397849462366,0.344444444444444,0.55952380952381,0.409638554216867,0.292682926829268,0.277777777777778,0.380952380952381,0.634920634920635,0.22,0.525,0.685714285714286,0.28,0.227272727272727,0.5,0.4,0.571428571428571,0.75,0.636363636363636,0.4,0.0608695652173913,0.17,0.15,0.0675675675675676,0.0422535211267606,0.107692307692308,0.0526315789473684,0.037037037037037,0.104166666666667,0.0869565217391304,0.0869565217391304,0.116279069767442,0.0697674418604651,0.0930232558139535,0.0769230769230769,0.0540540540540541,0.117647058823529,0,0.15625,0.1,0.0344827586206897,0.0689655172413793,0.148148148148148,0.0384615384615385,0.32,0.0833333333333333,0.217391304347826,0.181818181818182,0.285714285714286,0.0952380952380952,0.476190476190476,0.142857142857143,0.1,0.105263157894737,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0.0588235294117647,0.176470588235294,0,0.294117647058824,0,0.0625,0.1875,0.133333333333333,0.153846153846154,0.0769230769230769,0.230769230769231,0.153846153846154,0,0.0833333333333333,0,0,0,0.2
"INHBA",0.0788990825688073,0.124378109452736,0.0402298850574713,0.0650406504065041,0.0593220338983051,0.021505376344086,0.0666666666666667,0.0476190476190476,0.036144578313253,0.146341463414634,0.0555555555555556,0.0634920634920635,0.0317460317460317,0.08,0.2,0.0571428571428571,0.08,0.181818181818182,0.0625,0,0,0.0833333333333333,0.0909090909090909,0.1,0.0347826086956522,0.02,0.0125,0.027027027027027,0.0422535211267606,0.0153846153846154,0,0.0185185185185185,0.0208333333333333,0.0869565217391304,0,0.0232558139534884,0,0.0232558139534884,0,0.027027027027027,0,0.0303030303030303,0,0,0,0.0689655172413793,0,0.0769230769230769,0,0.0416666666666667,0,0,0.0476190476190476,0,0,0,0.05,0,0,0.0555555555555556,0,0,0,0,0,0.0588235294117647,0,0,0.0625,0,0.0769230769230769,0,0,0,0,0,0,0,0,0
