"","pi"
"HRASLS2",0.00351021267690024
"CACTIN",0.00358761335604648
"IL11RA",0.00692248321606067
"HAUS3",0.0479616211907929
"ODF3B",0.00132542042690027
"ZNF689",0.0368554085283702
"TCF15",0.00356882370167606
"KIAA0754",0.0180992262851246
"RUNDC3B",0.397233474186509
"SLC30A2",0.00351021267690024
"PRKD1",0.00229521771485841
"PHF12",0.0178356740095911
"RASSF7",0.00173335155041545
"ACE",0.00494206822246772
"BLCAP",0.431200904168804
"TWF2",0.00253554672996905
"DDX60",0.001990820553524
"PHF24",0.0033415189731506
"CNPPD1",0.00336371476411644
"MOS",0.00350135298559515
"TRIM17",0.00366758178827055
"CHRM4",0.00351021267690024
"RAB6B",0.104768317780111
"RAPH1",0.178890101759458
"SYP",0.0191908810266563
"PHF7",0.00259324496211578
"ADRM1",0.000417532450456087
"FLCN",0.00257176991101765
"ZNF559",0.00296650911945515
"ZNF710",0.00245689507798758
"CCDC113",0.00173344548760267
"CCDC87",0.00355736838609699
"CYP27C1",0.00403034623352565
"METTL17",0.00637774750810449
"ZNF490",0.0463254330372087
"GPRIN1",0.00271508655616639
"LRRC37A3",0.00592712544598932
"ZFYVE9",0.0643252231060689
"RTN4RL2",0.0019814395904677
"USP29",0.00350135298559515
"TUBA3C",0.00350135298559515
"P2RX5",0.00465902713947835
"AMBP",0.00363993223994153
"GRK7",0.00350135298559515
"ZNF699",0.00394231232018974
"ZWILCH",0.00950216111957524
"CDKN2AIP",0.0124281781867744
"FXYD7",0.00156550948477543
"STAM",0.0477576958041354
"SATB1",0.191056373433551
"BARX2",0.00351909378984691
"MCM6",0.000674338077719741
"ENTPD2",0.00485975006791421
"TERF2",0.0408289443043737
"CYP1A1",0.00356636345241428
"MMP27",0.00351909378984691
"TUB",0.121540149927873
"LMNTD1",0.00318925254274365
"TSNARE1",0.00596305299581974
"LZTS3",0.182779980918493
"SDR42E1",0.00350135298559515
"PPP5C",0.00273853088334168
"SETD7",0.0118892295675918
"MANEA",0.00377829717622031
"FOSB",0.215087957840384
"MOCS3",0.00444817508222859
"OPN5",0.0035279963724462
"ZFP14",0.0555137105033885
"DPYSL2",0.505380284769077
"LRFN4",0.00612876025797326
"SLC6A8",0.0202705233593142
"CSTF2T",0.00749626553040763
"IRX5",0.0315368433620185
"TYW5",0.0451159231769601
"ZNF454",0.0046740480722953
"GPBP1",0.154868056139252
"GRAMD2B",0.00350135298559515
"DNTTIP2",0.0310835743957665
"MRPS5",0.0204582466075443
"ERF",0.0155817115579611
"ZDHHC14",0.00748955947877933
"FOXH1",0.00386174143704159
"ECSIT",0.000642906140633611
"MAPKAPK3",0.00362937537877235
"MAST1",0.00669559551927011
"DGUOK",0.0201379020944448
"PARPBP",0.00195099884882123
"COIL",0.0709039791346622
"ZNF638",0.413134283544082
"TACC3",0.0006160678482211
"ENTPD6",0.00773533852922874
"EIF6",0.0019999054242086
"NFE2L2",0.00303293513952688
"C10orf90",0.00335568520719608
"DOCK6",0.00807260006745839
"PLD4",0.000267300824804389
"SMARCE1",0.101265539185239
"CHST14",0.00658158902876272
"SLC47A2",0.00414367456991523
"PCBP4",0.106762829746791
"SPARCL1",0.0963839026384848
"STKLD1",0.00259410283217074
"ADSS",0.00327621019909473
"LRRTM2",0.231988502880896
"FABP4",0.00368719761964176
"IPPK",0.00479926673228617
"MRS2",0.0106161757171957
"SLC38A7",0.00190888807684472
"MYO5A",0.355802733250236
"MRTFB",0.00350135298559515
"ZBTB7A",0.0873221903211029
"SMYD2",0.00160329407466245
"GALNT2",0.0230376847303727
"CLHC1",0.0504824257233713
"SLC22A14",0.00358441880808444
"ZNF821",0.00830040718573893
"BBOX1",0.00465281931441277
"PGAM5",0.0030483071439286
"ZNF438",0.00821549816787141
"DBF4B",0.00127278001718009
"MRGPRX1",0.00350135298559515
"CLTRN",0.00350135298559515
"CHRFAM7A",0.000950501647864394
"SDSL",0.00278165212042924
"HJURP",0.00161213029194177
"JPH3",0.0349109351279113
"RXYLT1",0.00350135298559515
"RTN1",0.48551298612214
"SLC35E2A",0.00350135298559515
"CILP",0.00477952474621423
"NDUFB2",0.0197889946021342
"USP4",0.0471749912829175
"BSDC1",0.32307942618109
"MEST",0.0223427452563985
"AVPR1A",0.00818799085078712
"DIP2A",0.0217291464189105
"SLC4A9",0.00378087902439634
"RRAGA",0.0408678323506349
"BTBD17",0.00413014367413454
"CCM2L",0.00456658565821763
"THAP5",0.00852141601182787
"DELE1",0.00350135298559515
"BIRC3",0.00439325398896199
"COCH",0.0333681227330055
"RCOR3",0.216381107836101
"C7orf43",0.00152039464916175
"HIST1H2AA",0.00350135298559515
"ZNF229",0.0158037485745634
"PGLYRP2",0.00340028836313566
"NKAPL",0.0137919376070892
"MTMR12",0.0322427501481914
"BRD3",0.405183293297437
"GALNT3",0.00353299148498478
"TIGD7",0.0160796778786459
"SHE",0.00454325378545943
"HAP1",0.00391980314757572
"PHAX",0.0583219719777649
"BZW1",0.359046732674716
"CDK15",0.00351021267690024
"INAVA",0.00350135298559515
"PTPRA",0.0475742007967584
"PNP",0.00562726179076623
"ANAPC2",0.00218670234728384
"DMBX1",0.00344341198815643
"SNRNP35",0.00462334042975912
"GRIA1",0.0418884655218679
"TSKS",0.00352156363744032
"BCHE",0.023024549630906
"REM1",0.00362668865519818
"MEMO1",0.0225186150001447
"GPC1",0.131299711360212
"LILRB2",0.00125026530684311
"ADGB",0.00375287139029376
"ZNF107",0.0165827512732499
"ZNF805",0.00340407664917616
"DHX57",0.00516524345298038
"DUOXA1",0.00715226345183934
"NAXD",0.00350135298559515
"ZNF143",0.00600572826456819
"ANGPTL1",0.00461297417387319
"PMEL",0.00331361272727322
"PICALM",0.105344393680139
"CHRNA9",0.00356636345241428
"E2F7",0.00204195276796199
"TTYH2",0.00532535105183936
"LGALS3",0.000420498856406454
"FDX1",0.000994064337810392
"CABP4",0.000999273037434371
"SAP30",0.0221538909093586
"FLRT2",0.00793186177180193
"CRYBA4",0.00350135298559515
"PLEK2",0.00351909378984691
"OTOP2",0.00350135298559515
"RGS1",3.30828863803187e-05
"ALOX5AP",9.06952396065625e-05
"APMAP",0.00124349055380548
"LPXN",0.00135466099493904
"PITPNA",0.132117868784198
"RGS14",0.00126270585469241
"LRRC30",0.00350135298559515
"CD6",0.00596198403564126
"LRFN2",0.00531873261803557
"ZAP70",0.00383653206924905
"DOK1",0.00328545025049523
"SMG9",0.0178078603613253
"MCRS1",0.000238046421356197
"TPI1",0.172859725200197
"SEC61A1",0.00540698464081959
"BMP7",0.0128195181684289
"ATP1B1",0.178462496387336
"KYAT3",0.00350135298559515
"HID1",0.0124685749384069
"XKRX",0.00350135298559515
"PRELID3B",0.00350135298559515
"PTGER4",0.000715200814100136
"SF3B5",0.0110772680585428
"ZFP2",0.00411870050533092
"CD248",0.0350296024138563
"ZNF251",0.00913037216669076
"GAB3",0.00138072250875456
"ARRDC2",0.00315444439944
"EIF2B1",0.00118733950439192
"MVK",0.00416430348158802
"CCDC144A",0.378249365051872
"KYNU",0.00273967402700602
"ZNF605",0.0530215491525135
"GPRC5B",0.0704566046818967
"CBL",0.0886843038892298
"TRIM24",0.439479961162271
"SERINC5",0.0119109355504716
"CBX5",0.473801665210046
"FAU",0.265296349818176
"SLC39A12",0.00611612815009538
"CNOT2",0.00984814310764937
"SMCR8",0.0057341745044422
"P2RX7",0.000669249798354357
"POLI",0.00443901948846507
"PTK2B",0.00312665650118291
"IDI2",0.00270234619728988
"LFNG",0.0180394421559977
"ZNF687",0.00868752435617779
"FCRL3",0.00350135298559515
"FMN2",0.0811315102363578
"CCS",0.000498466016635304
"FAM111B",0.00150259100748708
"HCRTR2",0.00318985149428794
"PLA1A",0.00366936488604786
"ZFPM1",0.00417682018243824
"MFRP",0.00813155001239555
"PCGF2",0.41163934091061
"LPGAT1",0.168864564616252
"LRRC19",0.00321393621169406
"MTFMT",0.00166699778726179
"ZNF366",0.00260851446987312
"LHX2",0.000820262065318629
"MAFB",0.0265598884784298
"USF2",0.00542714992194492
"ETFB",0.0235305663431959
"RPL21",0.00330866400925748
"TPPP",0.0642629568299199
"DENR",0.171600734857987
"CELF2",0.427054205377303
"BLK",0.00350135298559515
"POLR3D",0.000762566826228605
"HIST2H3D",0.00353940227389392
"NBPF3",0.00507981580857181
"LEMD3",0.00816179283668031
"DPP6",0.434599907090332
"MYCBP2",0.44990150670669
"LINGO3",0.00337215765250638
"RUNDC1",0.0329331975489576
"POU2AF1",0.00274258802472665
"FAM169A",0.0907962934464123
"GPSM1",0.0371157953675179
"COPS8",0.0520610660730468
"MPP6",0.0188111470913225
"ARMC2",0.0272821620221841
"KRT26",0.00230063917856176
"MAP1S",0.00214817799511307
"TINF2",0.00113691886694699
"DCDC2",0.00386056104826488
"CPNE3",0.196164561979428
"PGM2L1",0.500681323187601
"LBR",0.290222457953517
"GADD45B",0.00831482306771534
"TMEM128",0.0221616010646307
"PAXIP1",0.0254445749411081
"COP1",0.00350135298559515
"ENOSF1",0.00311005039576718
"DNA2",0.0115796460346298
"UBTD2",0.238789793363204
"TRAPPC6B",0.0472357233363676
"CPE",0.450950626629629
"NFATC1",0.00404071574628595
"ZNF234",0.00869289357119705
"RNF25",0.00172347697800165
"TMPRSS5",0.00333546879738676
"CYBC1",0.00350135298559515
"CDON",0.026283593701679
"KCNG3",0.00350135298559515
"ECM2",0.00434341086981316
"HIST1H4E",0.00356870851721187
"PDHB",0.0186208915178464
"SGK3",0.00336836388206677
"CIB1",0.002737427366368
"CDK19",0.0582176279965912
"EIF2AK2",0.0158444422819067
"KIAA1522",0.0335030675246834
"EEF1G",0.237652254307561
"DISP1",0.00834438321273859
"ARL4A",0.0766754383499739
"CCPG1",0.0629303361842326
"RIF1",0.219988314260148
"NEUROD2",0.000671532903695505
"CEP128",0.013100371670116
"WDR45",0.00136070933317188
"BTBD10",0.0157628795744166
"PRDX4",0.00722322464613304
"FKBP14",0.000956994231199697
"CHML",0.0590771531688023
"ORMDL2",0.00041189982646643
"UVSSA",0.0529590411686015
"UBE2V1",0.0346015328663498
"ZBTB20",0.48531571589829
"VEGFB",0.00187612673271056
"OAF",0.00748769177369719
"SETD2",0.270235735529601
"HSF1",0.00123979914595107
"CRTC2",0.00479024985689335
"RAD21L1",0.0035279963724462
"MICU2",0.151284187964933
"MMP15",0.0192320992237324
"CRYBG3",0.0190255183271245
"HCAR2",0.0035153461844155
"CHRNA2",0.00327165843884245
"CCDC138",0.00281331328876949
"NOBOX",0.00350135298559515
"TBC1D23",0.00664712426192534
"MRRF",0.00348463992657293
"GALNT9",0.00431019672474325
"SPOUT1",0.00350135298559515
"HIST1H4J",0.00145702155481135
"ATP8B1",0.00774611156350673
"SLCO1B3",0.00369914975421967
"DCDC1",0.00365684478880594
"LPAR4",0.00823642999617428
"CNDP1",0.00359999573293879
"ARPC1A",0.0457743053239623
"PTGR1",0.00271870154875699
"SUCLG2",0.00274922418651294
"FAM149A",0.00176793604612868
"HSPA14",0.0121713388060941
"CAMK2A",0.015422273012782
"WTIP",0.0198581211392148
"HBB",0.00081406535700064
"FGFRL1",0.0050089130377971
"SCUBE2",0.0033644785482634
"NFKBIL1",0.00132938583876186
"FAM117B",0.386187466706581
"AFG1L",0.00350135298559515
"LRRTM3",0.00337025371017435
"SRP54",0.0385117682285872
"CD53",7.64154412058461e-05
"IGF2BP2",0.141536348890443
"MRPS22",0.0234560378352784
"APOBEC2",0.00334659596043857
"CASP8",0.00206514305816847
"CAMLG",0.140172231013647
"AHRR",0.00453529024014767
"KCNK6",0.00250063081358457
"PRMT2",0.175419383713638
"CMKLR1",0.00165121479457288
"CNPY2",0.000812110261119354
"SHQ1",0.00596869048334908
"FAM210A",0.0082164479118482
"EIF5A",0.000143692275266475
"AVL9",0.0027545126479462
"PELI3",0.0118896736374472
"SLC25A39",0.00401924233684768
"ATP2B2",0.0423365228891129
"CCDC73",0.0050708256452892
"SH3BP1",0.00241239517448499
"SCP2",0.00753128605064622
"PERP",0.00100334604960593
"CORO6",0.002896512455483
"SHD",0.00536404271500225
"HDAC7",0.0219569105078266
"HIST1H2AE",0.00118557086457163
"TFAP4",0.00339277424231102
"JDP2",0.00373682578110822
"RELN",0.0102502417761742
"SPRED3",0.0042308803675827
"PRDM1",0.00163342200173111
"POR",0.017231803474482
"ZNF99",0.00250188560599843
"CHAF1A",0.00337390231649759
"GEMIN8",0.00786921828586284
"BANK1",0.00439118769152255
"AP2S1",0.000287995089802315
"CYP2D6",0.00350135298559515
"CENPV",0.157237457314142
"MXD4",0.0118876815294206
"CACFD1",0.0099471032796865
"PITHD1",0.00629990074195511
"H2AFV",0.0688338554748123
"PRPF39",0.327675346325193
"SGSM3",0.00319597788303014
"KLHL36",0.00148961741771306
"ASNS",0.108624931867876
"INSYN1",0.00350135298559515
"SOCS7",0.410663885548903
"SMEK2",0.0159969484635977
"MBD6",0.0061598160616974
"VWC2",0.00375252169521877
"PNKP",0.00300384628342583
"GGA3",0.008987532898852
"AKR1C2",0.0109820932756026
"ENAM",0.00443879506623761
"SCIN",0.00684421504347755
"TTC31",0.00350197230974782
"LRRC27",0.000571074486585712
"DNAJB5",0.231366965186532
"TOB1",0.149050927299289
"USPL1",0.0459715988862856
"NKAIN1",0.022477898245712
"ZNF326",0.20193308669039
"SCN2B",0.00291720298752839
"AP1M1",0.00221339782187945
"DTX4",0.115941085933894
"SYT3",0.00462732577072886
"BMX",0.00351021267690024
"HIST1H3B",0.00247847831484947
"GPR21",0.00578029442471213
"AP1S3",0.00767355431929141
"FGB",0.00255958494075383
"RAD51AP2",0.0026523005598149
"RHPN1",0.00539759202204647
"HIST1H4L",0.00265029391702713
"CCNJL",0.00259010366506927
"KCNMA1",0.139430866762476
"PIK3CA",0.057391906779187
"PIK3IP1",0.000927418735278646
"HHIP",0.00526473925264276
"CATSPER1",0.00351021267690024
"UBC",0.458370733235445
"ADAM7",0.00350135298559515
"LGSN",0.00469161127372861
"OGFR",0.00242441329923083
"BHLHA9",0.00350135298559515
"AMER3",0.00479404053977125
"POLR3F",0.0110502939248382
"ATP23",0.00350135298559515
"PRMT9",0.00545978562688286
"SH3RF3",0.00285473363898085
"TNRC6B",0.48782952647555
"TTC30A",0.00316465722147147
"TLR10",0.000500470919087688
"KCNH7",0.00419688893762943
"PDF",0.00460436090102443
"SNAP91",0.489723294319949
"RAP1A",0.00634936304108835
"AKAP10",0.00295092972470269
"CSNK1G3",0.150075917643392
"HCN2",0.00459449988582234
"FSHR",0.00350381093308209
"SPO11",0.00350135298559515
"INSIG2",0.00224380772112298
"COLEC10",0.00350135298559515
"TSPAN17",0.00887507497392549
"UBE2H",0.392544187214557
"IMPACT",0.00540822357802015
"DLX4",0.00333206896670185
"ELL2",0.0104360207319545
"CEP85L",0.0406279625423263
"SIX2",0.00324306493441214
"EMC4",0.00747302178476182
"GABRB2",0.0746499673956432
"MAK",0.00331914677231185
"TAOK2",0.0150282157673167
"CRYGS",0.00127514746737132
"DNASE1L3",0.00350135298559515
"PDCD6",0.0015330253559792
"ADA",0.00330885935085918
"MTMR2",0.0354085448451454
"GPR1",0.00288335472721594
"LGALS8",0.0149628074950417
"WDR20",0.00330388656629226
"ALOXE3",0.00380043156615396
"PRKRA",0.0185619769983452
"AP4M1",0.00348309059823982
"SRRM2",0.480878599103958
"UCKL1",0.00048346315926915
"SCN3B",0.378062180715191
"PSMB10",0.00087421394198562
"REEP5",0.139249300582145
"DYRK1B",0.0070873785985288
"NXNL1",0.00351909378984691
"ZNF790",0.00448483782435096
"KCTD2",0.168970659862426
"ADCY9",0.0118859452924605
"CLIP1",0.37033292949185
"HPF1",0.00350135298559515
"TRIP11",0.139484909590244
"ADAMTS15",0.00322501497524437
"DTWD1",0.00157442388486263
"DCTN5",0.0300566229156909
"SLCO3A1",0.075030232478461
"LARP4B",0.0356651390815902
"DOC2B",0.00361248177823676
"CD74",0.000101943433650084
"KCNS3",0.00307626791776263
"CCSER1",0.0660357708787538
"TMEM169",0.0461865223311452
"ORC3",0.00601749856861209
"STMN2",0.503594209999108
"ITCH",0.00992442515787867
"RTKN",0.00154452180293818
"ZNF91",0.104307974766658
"CDC40",0.0171379152382173
"CROCC2",0.00350135298559515
"ZNF555",0.010042505972016
"PTPRR",0.00507360977644883
"HMGB1",0.50156586428728
"C1orf127",0.00364830023513414
"TPD52L1",0.00376749114371204
"ZNF385D",0.059985890212277
"B4GALNT1",0.00515689896986345
"HCN3",0.274853672068017
"NECTIN1",0.00350135298559515
"SLC25A1",0.000649750986570107
"CALM3",0.376557305909194
"NR0B2",0.00350135298559515
"PNLIPRP1",0.00351021267690024
"MAPK8IP2",0.00751601203627115
"TNRC6A",0.219524224796072
"MPHOSPH8",0.315747187686016
"NAPRT",0.00196506367916422
"HUNK",0.0245701338909557
"MRPL19",0.00574599745936441
"COX11",0.00881441678331308
"KCNN4",0.00314619664844224
"RNF152",0.00556817452083477
"DUT",0.00936978455022023
"SLC22A7",0.00356382236286101
"DDAH2",6.13474552577462e-05
"FNBP1",0.0510067308333748
"SLC4A5",0.0029786912776578
"RNF38",0.280229387833387
"PEMT",0.000575087655819212
"SCRIB",0.00745245591445907
"TTC1",0.0115730576435155
"TFAP2C",0.00204184261318738
"TBX21",0.00368612608333697
"FGF6",0.00350135298559515
"NOL4L",0.0373320405052439
"C10orf12",0.00635551303598389
"LIN7A",0.00365081738402231
"ZBTB21",0.0341035019685406
"FMNL3",0.0004414815699081
"HMCN2",0.0104810665405664
"ZP4",0.00350135298559515
"PHACTR1",0.000994483175703951
"CCNB1",0.000677122064554477
"SLC51A",0.00355736838609699
"RIN2",0.000534114900731781
"CDC23",0.0317350134828004
"ELAVL3",0.397201920259568
"TMEM260",0.0588956115653615
"RGSL1",0.00350135298559515
"LMO3",0.0220281791824176
"ASCL2",0.00284215766807315
"C1QL4",0.0115158993744463
"FAXC",0.161093597733387
"PLAUR",0.00160487603836907
"C1R",0.00525860424930521
"SAMD11",0.00547063225202074
"MAATS1",0.0252979291339809
"FXN",0.0306968737477258
"RBM38",0.00742702075191008
"LRRIQ4",0.00351909378984691
"SENP2",0.0103514487705476
"ARHGAP22",0.00400758131547655
"TOR1B",0.0238381615186697
"FAAH",0.008539258752006
"ZNF560",0.00356636345241428
"INTS14",0.00350135298559515
"PXN",0.0464744112232323
"TGM3",0.00350135298559515
"PSMA1",0.053284795664397
"AFF3",0.0244577299317745
"SRSF11",0.469903430226614
"RNF128",0.00364018099695689
"PDE11A",0.00438075967940408
"PLPPR4",0.00350135298559515
"PLPBP",0.00350135298559515
"HIST1H2AD",0.00130824216715882
"ADIPOQ",0.00363252603413687
"RSPH4A",0.00325484978365732
"ABHD17C",0.0127684661801594
"GABRA4",0.00514751273488257
"YY1",0.283541015325164
"XYLB",0.00686483196947609
"PTDSS2",0.0264805887319132
"UTP6",0.011806065020585
"PDE4DIP",0.135220051070004
"ARL5B",0.0336047572524803
"EPB41L4B",0.0369212890952113
"SNAP29",0.00223554719493165
"CHRNA7",0.0149733737673067
"STC1",0.00417618554527453
"IZUMO1",0.00545601923550766
"CLRN1",0.0037674038804144
"ADAD2",0.00350135298559515
"CLEC14A",0.00425456713624761
"KCND2",0.142300079661002
"PLCB1",0.18051447566155
"CPSF7",0.033838609311483
"ZNF226",0.00955370135042086
"KPNA5",0.00925117972636074
"VWC2L",0.00359453719575336
"TNFAIP3",0.00872022675913998
"PAF1",0.00116402913803241
"SGPP2",0.00260079859927552
"C1QTNF8",0.00361501419952928
"CDK7",0.00991637398711709
"FCHO2",0.0609316302525549
"ATP6V1H",0.0545058799837093
"GRTP1",0.000977587696767022
"PCTP",0.00470616660924326
"FOXN4",0.00236561891196853
"USP45",0.00185824206408982
"ACSM3",0.00349256331056387
"PTGS1",0.000627581057227701
"RAB14",0.19742856175239
"SPRED2",0.00877167589487043
"AJUBA",0.00261169574041102
"SGK1",0.00388973719549941
"RECQL",0.0164392707273276
"ASNA1",0.000683751863314839
"RNF5",0.00350135298559515
"TLE4",0.0712675374421766
"MAD1L1",0.00150865648743894
"CDX2",0.00351909378984691
"NHLRC2",0.0172604771213646
"SP140",0.00196700792850584
"TMEM33",0.159848870493528
"DCLK1",0.498197207183843
"MOGAT3",0.00351909378984691
"THAP2",0.110511666012557
"KDM1A",0.202883280709986
"LGR5",0.00871882239741086
"LZTS1",0.0803143881915659
"MAPK15",0.00205074367218465
"PSMA8",0.00360512891789408
"DVL3",0.0140910527910117
"ACER2",0.00343370212336953
"GRIK3",0.154492407454853
"SIPA1",0.00103504144634275
"NTN3",0.00350135298559515
"KLF6",0.492341752276287
"MRAS",0.0842122298957883
"KMT2E",0.443976925030128
"PBX4",0.00641350480376822
"PRDM6",0.00752567490212627
"NRROS",0.00258936345285986
"GIGYF2",0.197012626574242
"WRAP53",0.004091724674894
"BCAN",0.0552435595053654
"AKT1",0.0366722870285886
"CRLS1",0.00846466806354723
"ALDH3A2",0.0141275138383548
"MARCH8",0.0667813497207817
"KCTD19",0.00321475198078208
"NUDCD3",0.0212559621497924
"DNAJC2",0.00398261743663383
"PGAP3",0.00874505098823613
"REPIN1",0.0369706900586348
"SYTL3",0.00393439420140442
"FAM81B",0.00360337563609804
"LLGL2",0.00198674873035561
"STAU1",0.263995674052213
"GLYR1",0.0430741521878303
"WDR88",0.00357538024354342
"KLHL14",0.00404893177616254
"RCBTB1",0.0798535004156869
"ZC3H11A",0.226535192558102
"TRPC1",0.056678538651067
"GSC2",0.00350135298559515
"MLXIP",0.0770634116850233
"IL7R",0.00347941513210757
"AGGF1",0.0180199996754044
"C3",9.38440882544824e-05
"GSK3B",0.25679430385317
"SALL3",0.0131861969191631
"GRB7",0.00336182793653578
"OPRD1",0.00348339213430002
"CAPN8",0.00350135298559515
"PSMC4",0.0152336632358024
"L3MBTL3",0.100268561842293
"ALDH2",0.00480526201243732
"HEPACAM",0.00528259472588844
"SUFU",0.0102068580769603
"ZNHIT6",0.0414204227982113
"PCDHA6",0.00362160989352048
"RAB2B",0.0860693872585157
"SGTA",0.00333308656528786
"CKAP4",0.276614087931464
"CDC42",0.380601915062752
"PTCH1",0.112317907153343
"COPS7B",0.0210679702269789
"GPN2",0.0021579203742598
"ATF1",0.00334541801353372
"RAN",0.222416424205466
"DDX43",0.00773036330284384
"IWS1",0.0283799960545342
"PRRG2",0.00352673439232699
"RALA",0.0343787094689006
"CAPN13",0.00351021267690024
"PLEKHM1",0.00383797872793111
"PPP4R4",0.00366804679069405
"NR2F6",0.00638604027385905
"ATIC",0.000687743053142587
"CLPX",0.0225587773047456
"USHBP1",0.00370999270624704
"CDKL3",0.0033366635983231
"ADAM8",0.00367457634214355
"CHM",0.0115911034243868
"TRA2A",0.431531511046009
"ICE2",0.0162021543103664
"EIF4E",0.0369936599020147
"SERPINA9",0.00350135298559515
"HSP90AB1",0.511756938969198
"SCN7A",0.00753024724308371
"JKAMP",0.015504808311773
"LEO1",0.00531255650716491
"ACOX2",0.0043183068026128
"HECW2",0.0436303629478808
