"","GW16.Neurons","GW26.GABAergic.neurons","GW23.GABAergic.neurons","GW16.Stem.cells","GW26.Neurons","GW10.Neurons","GW23.Neurons","GW10.Stem.cells","GW16.GABAergic.neurons","GW19.Neurons","GW26.OPC","GW26.Astrocytes","GW12.Neurons","GW09.Stem.cells","GW26.Microglia","GW09.Neurons","GW23.OPC","GW19.GABAergic.neurons","GW13.Neurons","GW08.Neurons","GW16.OPC","GW12.Stem.cells","GW16.Microglia","GW23.Microglia","week_10.hPeric","week_10.hRgl2a","week_11.hRgl2a","week_10.Unk","week_11.hPeric","week_9.Unk","week_6.hProgFPM","week_8.Unk","week_11.hRgl2b","week_9.hGaba","week_6.hProgBP","week_8.hNbM","week_8.hNProg","week_11.hEndo","week_11.Unk","week_6.hProgM","week_6.hProgFPL","week_6.Unk","week_8.hProgBP","week_8.hNbML1","week_9.hNbML5","week_8.hOMTN","week_6.hNProg","week_6.hOMTN","week_11.hRgl3","week_10.hEndo","week_8.hProgFPM","week_8.hRN","week_9.hOMTN","week_10.hDA2","week_10.hRgl3","week_11.hOPC","week_11.hRgl2c","week_10.hNbM","week_10.hDA1","week_9.hProgBP","week_8.hProgM","week_10.hRgl2b","week_7.hRgl2a","week_7.hOMTN","week_7.Unk","week_10.hRgl1","week_7.hProgBP","week_10.hDA0","week_9.hNbGaba","week_9.hDA0","week_9.hDA1","week_9.hNProg","week_8.hProgFPL","week_9.hRgl2a","week_9.hDA2","week_6.hNbML1","week_9.hNbM","week_9.hNbML1","week_6.hNbM","week_10.hGaba"
"APPBP2",0.519266055045872,0.432835820895522,0.304597701149425,0.59349593495935,0.372881355932203,0.333333333333333,0.266666666666667,0.428571428571429,0.421686746987952,0.25609756097561,0.527777777777778,0.650793650793651,0.349206349206349,0.22,0.575,0.285714285714286,0.52,0.227272727272727,0.5,0.266666666666667,0.785714285714286,0.416666666666667,0.818181818181818,0.3,0.243478260869565,0.35,0.4,0.243243243243243,0.225352112676056,0.2,0.192982456140351,0.111111111111111,0.145833333333333,0.347826086956522,0.130434782608696,0.27906976744186,0.232558139534884,0.13953488372093,0.205128205128205,0.324324324324324,0.382352941176471,0.121212121212121,0.21875,0.133333333333333,0.241379310344828,0.241379310344828,0.185185185185185,0.384615384615385,0.36,0.291666666666667,0.260869565217391,0.227272727272727,0.19047619047619,0.142857142857143,0.571428571428571,0.380952380952381,0.3,0.157894736842105,0.277777777777778,0.555555555555556,0.333333333333333,0.333333333333333,0.352941176470588,0.294117647058824,0.294117647058824,0.352941176470588,0.25,0.25,0.4375,0.0666666666666667,0.153846153846154,0.0769230769230769,0.153846153846154,0.461538461538462,0.0833333333333333,0.166666666666667,0.416666666666667,0.2,0.1,0.3
"TEX2",0.231192660550459,0.176616915422886,0.109195402298851,0.219512195121951,0.144067796610169,0.193548387096774,0.111111111111111,0.178571428571429,0.144578313253012,0.109756097560976,0.125,0.253968253968254,0.111111111111111,0.02,0.25,0.142857142857143,0.24,0.0454545454545455,0.0625,0.0666666666666667,0.428571428571429,0.0833333333333333,0.181818181818182,0.1,0.121739130434783,0.04,0.0625,0.108108108108108,0.112676056338028,0.0615384615384615,0.0350877192982456,0.0555555555555556,0.0625,0.0652173913043478,0.0217391304347826,0.0697674418604651,0.0232558139534884,0.0232558139534884,0.0256410256410256,0.0810810810810811,0.0882352941176471,0,0,0.166666666666667,0.0689655172413793,0.103448275862069,0.0740740740740741,0.0769230769230769,0,0,0.173913043478261,0.0909090909090909,0.19047619047619,0.0952380952380952,0.0476190476190476,0.0476190476190476,0,0.105263157894737,0.222222222222222,0.111111111111111,0,0,0.117647058823529,0.117647058823529,0.0588235294117647,0.117647058823529,0,0.1875,0.125,0.0666666666666667,0.230769230769231,0.153846153846154,0,0.0769230769230769,0,0,0.166666666666667,0.1,0,0
"USP36",0.128440366972477,0.166666666666667,0.137931034482759,0.146341463414634,0.0847457627118644,0.139784946236559,0.133333333333333,0.214285714285714,0.072289156626506,0.109756097560976,0.111111111111111,0.19047619047619,0.0634920634920635,0.06,0.25,0.114285714285714,0.12,0.0909090909090909,0,0.266666666666667,0.0714285714285714,0.0833333333333333,0.181818181818182,0.6,0.11304347826087,0.09,0.0375,0.0405405405405405,0.0563380281690141,0.0307692307692308,0.0175438596491228,0.0555555555555556,0.104166666666667,0.108695652173913,0.0652173913043478,0.0232558139534884,0.0930232558139535,0.13953488372093,0.128205128205128,0.027027027027027,0.0588235294117647,0,0.09375,0.0333333333333333,0.103448275862069,0.103448275862069,0,0,0.08,0.0833333333333333,0,0.0909090909090909,0.0952380952380952,0.0476190476190476,0.142857142857143,0.0952380952380952,0.1,0.105263157894737,0.222222222222222,0,0.0555555555555556,0.166666666666667,0,0,0,0.117647058823529,0.0625,0,0.0625,0.2,0.0769230769230769,0.0769230769230769,0.0769230769230769,0,0.0833333333333333,0,0.0833333333333333,0.2,0,0.1
"CSNK1D",0.372477064220184,0.407960199004975,0.224137931034483,0.560975609756098,0.372881355932203,0.419354838709677,0.222222222222222,0.476190476190476,0.349397590361446,0.231707317073171,0.402777777777778,0.523809523809524,0.222222222222222,0.2,0.575,0.371428571428571,0.36,0.181818181818182,0.4375,0.266666666666667,0.357142857142857,0.5,0.727272727272727,0.5,0.234782608695652,0.31,0.375,0.216216216216216,0.253521126760563,0.0923076923076923,0.0701754385964912,0.166666666666667,0.125,0.152173913043478,0.130434782608696,0.162790697674419,0.116279069767442,0.348837209302326,0.230769230769231,0.216216216216216,0.0882352941176471,0.0909090909090909,0.15625,0.0666666666666667,0.206896551724138,0.379310344827586,0.185185185185185,0.230769230769231,0.44,0.416666666666667,0.130434782608696,0.0909090909090909,0.19047619047619,0.142857142857143,0.238095238095238,0.238095238095238,0.3,0.368421052631579,0.5,0.333333333333333,0.111111111111111,0.166666666666667,0.294117647058824,0.117647058823529,0.0588235294117647,0.294117647058824,0.25,0.375,0,0.266666666666667,0.307692307692308,0.0769230769230769,0.307692307692308,0.230769230769231,0.25,0.166666666666667,0.166666666666667,0.1,0.1,0.2
"ZNF750",0.0128440366972477,0.00995024875621891,0.00574712643678161,0.016260162601626,0,0.010752688172043,0,0.0119047619047619,0.0120481927710843,0,0,0,0,0,0.025,0,0,0,0.0625,0.2,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EPB41L3",0.563302752293578,0.278606965174129,0.166666666666667,0.536585365853659,0.271186440677966,0.591397849462366,0.344444444444444,0.55952380952381,0.409638554216867,0.292682926829268,0.277777777777778,0.380952380952381,0.634920634920635,0.22,0.525,0.685714285714286,0.28,0.227272727272727,0.5,0.4,0.571428571428571,0.75,0.636363636363636,0.4,0.0608695652173913,0.17,0.15,0.0675675675675676,0.0422535211267606,0.107692307692308,0.0526315789473684,0.037037037037037,0.104166666666667,0.0869565217391304,0.0869565217391304,0.116279069767442,0.0697674418604651,0.0930232558139535,0.0769230769230769,0.0540540540540541,0.117647058823529,0,0.15625,0.1,0.0344827586206897,0.0689655172413793,0.148148148148148,0.0384615384615385,0.32,0.0833333333333333,0.217391304347826,0.181818181818182,0.285714285714286,0.0952380952380952,0.476190476190476,0.142857142857143,0.1,0.105263157894737,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0.0588235294117647,0.176470588235294,0,0.294117647058824,0,0.0625,0.1875,0.133333333333333,0.153846153846154,0.0769230769230769,0.230769230769231,0.153846153846154,0,0.0833333333333333,0,0,0,0.2
"PIEZO2",0.0256880733944954,0.0796019900497512,0.0517241379310345,0.0569105691056911,0.0169491525423729,0.010752688172043,0.0333333333333333,0.0476190476190476,0.0240963855421687,0.0365853658536585,0.0138888888888889,0.0952380952380952,0,0,0.075,0,0.12,0,0,0,0,0,0.0909090909090909,0.1,0.0695652173913043,0,0,0.0540540540540541,0.0563380281690141,0.0307692307692308,0.0701754385964912,0.0185185185185185,0,0.0217391304347826,0.0652173913043478,0.0232558139534884,0.0465116279069767,0.0232558139534884,0,0.027027027027027,0,0.0303030303030303,0.03125,0.0666666666666667,0,0,0,0,0.04,0,0,0,0,0,0.0476190476190476,0,0.05,0,0,0.0555555555555556,0.0555555555555556,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,0.1
"ZNF407",0.157798165137615,0.124378109452736,0.0747126436781609,0.227642276422764,0.076271186440678,0.032258064516129,0.1,0.107142857142857,0.144578313253012,0.0853658536585366,0.0555555555555556,0.126984126984127,0.0634920634920635,0.08,0.15,0.228571428571429,0,0,0.125,0.2,0,0.25,0.181818181818182,0.4,0.0521739130434783,0.09,0.05,0.0405405405405405,0.0704225352112676,0.0923076923076923,0.0526315789473684,0.0555555555555556,0.0416666666666667,0.152173913043478,0,0.0465116279069767,0.0465116279069767,0.0232558139534884,0,0.0810810810810811,0.117647058823529,0,0.03125,0.0666666666666667,0.137931034482759,0.0344827586206897,0.111111111111111,0.0769230769230769,0.08,0.0833333333333333,0,0.0909090909090909,0.142857142857143,0,0.0476190476190476,0.0952380952380952,0.1,0.0526315789473684,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0,0.2,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0.2,0.1,0.3
"NFIC",0.429357798165138,0.330845771144279,0.241379310344828,0.699186991869919,0.271186440677966,0.301075268817204,0.288888888888889,0.333333333333333,0.36144578313253,0.292682926829268,0.486111111111111,0.650793650793651,0.158730158730159,0.12,0.65,0.142857142857143,0.4,0.227272727272727,0.25,0.0666666666666667,0.571428571428571,0.25,0.727272727272727,0.8,0.130434782608696,0.1,0.2625,0.0540540540540541,0.253521126760563,0,0.105263157894737,0.0185185185185185,0.208333333333333,0.130434782608696,0,0.0232558139534884,0,0.209302325581395,0.0769230769230769,0.0540540540540541,0,0,0,0,0.0689655172413793,0.103448275862069,0,0.0769230769230769,0.32,0.125,0.0434782608695652,0.0454545454545455,0.19047619047619,0.0476190476190476,0.142857142857143,0.19047619047619,0.25,0.157894736842105,0.111111111111111,0.111111111111111,0.111111111111111,0.277777777777778,0,0.176470588235294,0,0.117647058823529,0,0.0625,0.1875,0.0666666666666667,0.0769230769230769,0.0769230769230769,0,0.0769230769230769,0.0833333333333333,0.166666666666667,0.0833333333333333,0.1,0,0
"EBI3",0.0220183486238532,0.0199004975124378,0.0689655172413793,0.040650406504065,0,0.0537634408602151,0.0555555555555556,0.0952380952380952,0.0240963855421687,0.0731707317073171,0.0138888888888889,0.0158730158730159,0.0158730158730159,0.02,0.225,0.0571428571428571,0,0.0454545454545455,0.125,0.0666666666666667,0.0714285714285714,0,0.181818181818182,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SH3GL1",0.489908256880734,0.435323383084577,0.270114942528736,0.569105691056911,0.364406779661017,0.376344086021505,0.255555555555556,0.595238095238095,0.349397590361446,0.329268292682927,0.472222222222222,0.698412698412698,0.222222222222222,0.14,0.65,0.257142857142857,0.24,0.0909090909090909,0.4375,0.4,0.5,0.166666666666667,0.818181818181818,0.6,0.234782608695652,0.34,0.325,0.0945945945945946,0.267605633802817,0.0923076923076923,0.105263157894737,0.0555555555555556,0.229166666666667,0.0869565217391304,0.0869565217391304,0.0465116279069767,0.0697674418604651,0.325581395348837,0.128205128205128,0.162162162162162,0.235294117647059,0.0303030303030303,0.0625,0.0333333333333333,0.103448275862069,0.137931034482759,0.148148148148148,0.0769230769230769,0.36,0.166666666666667,0.260869565217391,0,0.0952380952380952,0.19047619047619,0.19047619047619,0.285714285714286,0.15,0.105263157894737,0.166666666666667,0.0555555555555556,0.166666666666667,0.0555555555555556,0.117647058823529,0,0.0588235294117647,0.352941176470588,0.0625,0.25,0,0.0666666666666667,0.153846153846154,0.153846153846154,0.230769230769231,0.153846153846154,0.166666666666667,0.166666666666667,0.0833333333333333,0.2,0,0.2
"ZNF20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782608695652174,0.18,0.1,0.0405405405405405,0.0563380281690141,0.0307692307692308,0.210526315789474,0.166666666666667,0.0208333333333333,0.0217391304347826,0.217391304347826,0.116279069767442,0.209302325581395,0.0465116279069767,0.0512820512820513,0.216216216216216,0.235294117647059,0.181818181818182,0.125,0.166666666666667,0.0689655172413793,0.0689655172413793,0.111111111111111,0.153846153846154,0.12,0.0416666666666667,0.130434782608696,0.0909090909090909,0.142857142857143,0,0.0952380952380952,0.0476190476190476,0.25,0.0526315789473684,0.111111111111111,0.222222222222222,0.111111111111111,0.0555555555555556,0.235294117647059,0,0.0588235294117647,0.294117647058824,0.25,0,0.0625,0.0666666666666667,0.0769230769230769,0.230769230769231,0.230769230769231,0.0769230769230769,0,0.0833333333333333,0,0.2,0,0.1
"WDR62",0.0587155963302752,0.0248756218905473,0.00574712643678161,0.203252032520325,0.0169491525423729,0.139784946236559,0,0.392857142857143,0.0602409638554217,0,0.111111111111111,0.0158730158730159,0.0317460317460317,0.18,0.05,0.0857142857142857,0.08,0,0.1875,0.0666666666666667,0.142857142857143,0.333333333333333,0.272727272727273,0,0.0260869565217391,0.02,0.0375,0,0.0140845070422535,0,0.0701754385964912,0.0185185185185185,0.0416666666666667,0.0217391304347826,0.0434782608695652,0,0,0,0,0.108108108108108,0.0588235294117647,0.0606060606060606,0.03125,0,0,0,0,0.0384615384615385,0,0.0416666666666667,0.0434782608695652,0,0.0476190476190476,0,0,0,0.1,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0.0833333333333333,0,0.1,0,0
"ZNF230",0.0899082568807339,0.0796019900497512,0.0459770114942529,0.154471544715447,0.076271186440678,0.0537634408602151,0.0666666666666667,0.0119047619047619,0.0602409638554217,0.0487804878048781,0.0694444444444444,0.0634920634920635,0.206349206349206,0.08,0.1,0.114285714285714,0.08,0.136363636363636,0,0.2,0,0.166666666666667,0.181818181818182,0,0.0434782608695652,0.03,0.025,0.0135135135135135,0.0563380281690141,0.0153846153846154,0.0175438596491228,0.0185185185185185,0,0,0.0434782608695652,0.0697674418604651,0.0465116279069767,0,0.0256410256410256,0.027027027027027,0.0294117647058824,0.0303030303030303,0,0,0.0344827586206897,0.0689655172413793,0.037037037037037,0,0.04,0.0416666666666667,0,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,0.05,0,0.0555555555555556,0,0,0.111111111111111,0.0588235294117647,0.0588235294117647,0,0.176470588235294,0,0.125,0.0625,0,0,0,0.0769230769230769,0,0.0833333333333333,0,0,0.1,0,0
"CCDC114",0.0330275229357798,0.0323383084577114,0.0229885057471264,0.016260162601626,0,0.010752688172043,0.0111111111111111,0.0357142857142857,0.036144578313253,0,0.0277777777777778,0.0317460317460317,0.126984126984127,0,0.125,0,0,0,0,0,0,0,0,0,0.00869565217391304,0.06,0.1125,0,0.0140845070422535,0,0,0,0.0625,0.0217391304347826,0,0.0232558139534884,0,0.0465116279069767,0.0256410256410256,0,0.0294117647058824,0,0,0,0,0,0,0,0.16,0,0,0,0,0.0476190476190476,0.19047619047619,0,0.05,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0
"MAMSTR",0.119266055045872,0.104477611940299,0.0229885057471264,0.235772357723577,0.0508474576271186,0.0860215053763441,0.0888888888888889,0.238095238095238,0.036144578313253,0.109756097560976,0.0555555555555556,0.174603174603175,0.253968253968254,0.08,0.125,0.0857142857142857,0.12,0.0454545454545455,0.1875,0.0666666666666667,0.0714285714285714,0.333333333333333,0.181818181818182,0,0.00869565217391304,0,0.0375,0,0.028169014084507,0,0,0,0.0416666666666667,0.0217391304347826,0.0217391304347826,0,0,0,0,0,0.0882352941176471,0.0303030303030303,0.03125,0.0333333333333333,0,0.0344827586206897,0,0.0384615384615385,0.04,0.0416666666666667,0,0,0.0476190476190476,0,0,0.0476190476190476,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IZUMO1",0.0146788990825688,0.0223880597014925,0.0114942528735632,0.00813008130081301,0.00847457627118644,0,0,0,0,0.0121951219512195,0.0277777777777778,0.0317460317460317,0,0,0.025,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.0625,0,0.0769230769230769,0,0,0,0.0833333333333333,0,0,0,0,0.1
"ZNF468",0.262385321100917,0.196517412935323,0.103448275862069,0.276422764227642,0.144067796610169,0.161290322580645,0.188888888888889,0.214285714285714,0.168674698795181,0.219512195121951,0.138888888888889,0.253968253968254,0.238095238095238,0.06,0.225,0.2,0.08,0.0454545454545455,0.3125,0.2,0.357142857142857,0.0833333333333333,0.272727272727273,0,0.0869565217391304,0.12,0.0375,0.0540540540540541,0.0422535211267606,0.0461538461538462,0.0350877192982456,0.0185185185185185,0.0208333333333333,0.0434782608695652,0.0652173913043478,0.0232558139534884,0,0.0232558139534884,0,0.027027027027027,0,0,0.03125,0.0666666666666667,0.206896551724138,0.103448275862069,0,0.0384615384615385,0.08,0.0833333333333333,0.0434782608695652,0.0909090909090909,0.0952380952380952,0,0.142857142857143,0.0476190476190476,0.15,0,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0,0,0,0.117647058823529,0,0.0625,0.0625,0.0666666666666667,0.0769230769230769,0,0.153846153846154,0,0,0.0833333333333333,0,0.1,0,0
"NLRP7",0,0,0,0,0,0.010752688172043,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.0208333333333333,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0.0625,0,0.0625,0,0,0,0,0,0,0,0,0,0,0
"NAA20",0.658715596330275,0.497512437810945,0.454022988505747,0.813008130081301,0.525423728813559,0.462365591397849,0.477777777777778,0.571428571428571,0.506024096385542,0.48780487804878,0.597222222222222,0.793650793650794,0.46031746031746,0.52,0.925,0.4,0.52,0.363636363636364,0.875,0.733333333333333,0.642857142857143,0.666666666666667,0.909090909090909,0.7,0.356521739130435,0.41,0.35,0.189189189189189,0.338028169014085,0.138461538461538,0.43859649122807,0.203703703703704,0.291666666666667,0.0869565217391304,0.347826086956522,0.232558139534884,0.255813953488372,0.372093023255814,0.102564102564103,0.324324324324324,0.352941176470588,0.212121212121212,0.25,0.2,0.0689655172413793,0.448275862068966,0.296296296296296,0.307692307692308,0.6,0.5,0.304347826086957,0.181818181818182,0.285714285714286,0.333333333333333,0.285714285714286,0.285714285714286,0.25,0.473684210526316,0.222222222222222,0.222222222222222,0.222222222222222,0.166666666666667,0.117647058823529,0.352941176470588,0.176470588235294,0.294117647058824,0.4375,0.25,0.125,0.2,0.153846153846154,0.153846153846154,0.153846153846154,0.0769230769230769,0.166666666666667,0.166666666666667,0,0.1,0.1,0.1
"RPRD1B",0.236697247706422,0.256218905472637,0.229885057471264,0.373983739837398,0.245762711864407,0.182795698924731,0.122222222222222,0.25,0.180722891566265,0.207317073170732,0.152777777777778,0.206349206349206,0.158730158730159,0.18,0.15,0.228571428571429,0.28,0.0909090909090909,0.125,0.4,0.214285714285714,0.166666666666667,0.181818181818182,0.3,0.0695652173913043,0.12,0.1,0.108108108108108,0.126760563380282,0.0307692307692308,0.105263157894737,0.0555555555555556,0.0833333333333333,0.152173913043478,0.0217391304347826,0.0930232558139535,0.0697674418604651,0.116279069767442,0,0.135135135135135,0.235294117647059,0,0,0.133333333333333,0.137931034482759,0.103448275862069,0.037037037037037,0.115384615384615,0.08,0.166666666666667,0.0869565217391304,0.0909090909090909,0.142857142857143,0.0476190476190476,0.0476190476190476,0.142857142857143,0.05,0,0.222222222222222,0.0555555555555556,0.222222222222222,0.222222222222222,0.117647058823529,0.117647058823529,0,0.0588235294117647,0.0625,0,0.25,0.133333333333333,0.0769230769230769,0,0.538461538461538,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1,0,0
"LTN1",0.368807339449541,0.323383084577114,0.252873563218391,0.422764227642276,0.254237288135593,0.268817204301075,0.211111111111111,0.404761904761905,0.349397590361446,0.292682926829268,0.416666666666667,0.349206349206349,0.317460317460317,0.14,0.4,0.285714285714286,0.28,0.0454545454545455,0.375,0.466666666666667,0.357142857142857,0.5,0.363636363636364,0.7,0.173913043478261,0.26,0.325,0.202702702702703,0.197183098591549,0.230769230769231,0.315789473684211,0.222222222222222,0.270833333333333,0.41304347826087,0.195652173913043,0.302325581395349,0.232558139534884,0.27906976744186,0.153846153846154,0.432432432432432,0.294117647058824,0.0303030303030303,0.28125,0.166666666666667,0.310344827586207,0.379310344827586,0.148148148148148,0.423076923076923,0.4,0.375,0.260869565217391,0.181818181818182,0.428571428571429,0.142857142857143,0.285714285714286,0.19047619047619,0.15,0.315789473684211,0.388888888888889,0.277777777777778,0.277777777777778,0.388888888888889,0.176470588235294,0.235294117647059,0.117647058823529,0.0588235294117647,0.0625,0.1875,0.3125,0.4,0.307692307692308,0.384615384615385,0.307692307692308,0.0769230769230769,0.5,0.166666666666667,0.416666666666667,0.3,0.3,0.1
"MX2",0,0,0.00574712643678161,0.00813008130081301,0.00847457627118644,0,0.0111111111111111,0,0,0,0,0,0,0,0.025,0.0285714285714286,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGPAT3",0.35045871559633,0.45771144278607,0.218390804597701,0.382113821138211,0.194915254237288,0.172043010752688,0.155555555555556,0.214285714285714,0.27710843373494,0.24390243902439,0.5,0.555555555555556,0.0793650793650794,0.04,0.575,0.171428571428571,0.12,0.181818181818182,0.0625,0.0666666666666667,0.642857142857143,0,0.454545454545455,0.5,0.0869565217391304,0.19,0.2125,0.0945945945945946,0.112676056338028,0.0615384615384615,0,0.0925925925925926,0.104166666666667,0.108695652173913,0.0869565217391304,0.13953488372093,0.116279069767442,0.302325581395349,0.102564102564103,0.0540540540540541,0.117647058823529,0,0.09375,0.1,0.137931034482759,0.0689655172413793,0.037037037037037,0,0.24,0.0833333333333333,0.173913043478261,0.136363636363636,0.0476190476190476,0.19047619047619,0.285714285714286,0.142857142857143,0.2,0.157894736842105,0.111111111111111,0,0.166666666666667,0.222222222222222,0,0.0588235294117647,0,0.117647058823529,0.125,0.0625,0.125,0.0666666666666667,0.0769230769230769,0,0.153846153846154,0.153846153846154,0,0,0,0.2,0.1,0.2
"ADARB1",0.26605504587156,0.27363184079602,0.149425287356322,0.276422764227642,0.135593220338983,0.236559139784946,0.0888888888888889,0.261904761904762,0.192771084337349,0.121951219512195,0.180555555555556,0.26984126984127,0.111111111111111,0.06,0.325,0.285714285714286,0.08,0.0909090909090909,0,0.133333333333333,0.214285714285714,0.166666666666667,0.181818181818182,0,0.191304347826087,0.04,0.0375,0.027027027027027,0.211267605633803,0.0615384615384615,0.0350877192982456,0,0.0208333333333333,0.0434782608695652,0,0,0.0232558139534884,0.0697674418604651,0,0.0540540540540541,0.0588235294117647,0,0.09375,0,0.172413793103448,0,0,0.0769230769230769,0.04,0,0,0,0.0952380952380952,0,0,0.0476190476190476,0,0.0526315789473684,0.111111111111111,0.0555555555555556,0.0555555555555556,0.166666666666667,0.0588235294117647,0.117647058823529,0,0,0,0.0625,0.125,0.0666666666666667,0.0769230769230769,0,0.0769230769230769,0,0.0833333333333333,0,0.166666666666667,0,0,0
"LSS",0.647706422018349,0.502487562189055,0.304597701149425,0.682926829268293,0.423728813559322,0.634408602150538,0.311111111111111,0.666666666666667,0.542168674698795,0.390243902439024,0.486111111111111,0.777777777777778,0.333333333333333,0.48,0.525,0.485714285714286,0.28,0.272727272727273,0.625,0.4,0.785714285714286,0.5,0.818181818181818,0.2,0.0608695652173913,0.44,0.5375,0.135135135135135,0.154929577464789,0.138461538461538,0.175438596491228,0.166666666666667,0.208333333333333,0.152173913043478,0.282608695652174,0.348837209302326,0.209302325581395,0.186046511627907,0.128205128205128,0.27027027027027,0.294117647058824,0.121212121212121,0.21875,0.2,0.206896551724138,0.517241379310345,0.0740740740740741,0.346153846153846,0.44,0.0833333333333333,0.217391304347826,0.272727272727273,0.428571428571429,0.0476190476190476,0.523809523809524,0.238095238095238,0.3,0.210526315789474,0.166666666666667,0.222222222222222,0.444444444444444,0.222222222222222,0.235294117647059,0.176470588235294,0.117647058823529,0.176470588235294,0,0.1875,0.375,0.266666666666667,0.384615384615385,0.307692307692308,0.461538461538462,0.384615384615385,0.25,0.416666666666667,0.25,0.3,0.3,0.1
"PCNT",0.488073394495413,0.492537313432836,0.298850574712644,0.59349593495935,0.355932203389831,0.451612903225806,0.266666666666667,0.619047619047619,0.313253012048193,0.25609756097561,0.458333333333333,0.634920634920635,0.174603174603175,0.48,0.525,0.428571428571429,0.32,0.0909090909090909,0.375,0.4,0.571428571428571,0.5,0.545454545454545,0.2,0.130434782608696,0.11,0.2375,0.121621621621622,0.0985915492957746,0.153846153846154,0.280701754385965,0.148148148148148,0.104166666666667,0.217391304347826,0.173913043478261,0.0930232558139535,0.0465116279069767,0,0.307692307692308,0.162162162162162,0.205882352941176,0.121212121212121,0.25,0.0666666666666667,0.0689655172413793,0.172413793103448,0.148148148148148,0.269230769230769,0.04,0.166666666666667,0.173913043478261,0.136363636363636,0.380952380952381,0.142857142857143,0.0952380952380952,0.142857142857143,0.15,0.157894736842105,0.166666666666667,0.166666666666667,0.222222222222222,0.111111111111111,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.117647058823529,0.0625,0.1875,0.1875,0.0666666666666667,0.153846153846154,0.230769230769231,0.153846153846154,0.0769230769230769,0.0833333333333333,0.166666666666667,0.333333333333333,0.3,0,0
"IL17RA",0.0403669724770642,0.0771144278606965,0.0747126436781609,0.0569105691056911,0.0169491525423729,0.0537634408602151,0.0222222222222222,0.178571428571429,0.0481927710843374,0.0487804878048781,0.0694444444444444,0.0476190476190476,0.0317460317460317,0.04,0.575,0.0285714285714286,0.04,0,0,0.0666666666666667,0,0.0833333333333333,0.727272727272727,0.3,0.0608695652173913,0,0.05,0.027027027027027,0.0704225352112676,0.0153846153846154,0.0175438596491228,0,0,0.0434782608695652,0,0.0232558139534884,0,0.0697674418604651,0.0256410256410256,0.027027027027027,0,0,0.03125,0,0.0344827586206897,0,0.037037037037037,0,0,0.0416666666666667,0,0,0,0.0476190476190476,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0833333333333333,0,0,0
